"MonthYear","Artist","Plays"
"2021-07","Alphaville",1
"2021-07","AlunaGeorge",1
"2021-07","Apollo LTD",1
"2021-07","Arctic Monkeys",1
"2021-07","Ashley Tisdale",1
"2021-07","Avicii",1
"2021-07","BORNS",1
"2021-07","BURNS, A$AP Rocky",1
"2021-07","Baby Keem",1
"2021-07","Bahamas",1
"2021-07","Beats Antique",1
"2021-07","Big Mouf'Bo",1
"2021-07","Bill Withers",1
"2021-07","Blondie",1
"2021-07","Bring Me The Horizon",1
"2021-07","Britney Spears",1
"2021-07","Bruno Major",1
"2021-07","Carnage",1
"2021-07","Cher Lloyd",1
"2021-07","Cobra Starship",1
"2021-07","Comethazine",1
"2021-07","Corroded",1
"2021-07","Crab Lord",1
"2021-07","D Smoke",1
"2021-07","DJ Snake, AlunaGeorge",1
"2021-07","DOM KENNEDY",1
"2021-07","Daft Punk",1
"2021-07","Daniel Caesar, Brandy",1
"2021-07","Dayglow",1
"2021-07","Deee-Lite",1
"2021-07","Delicate Steve",1
"2021-07","Dexys Midnight Runners",1
"2021-07","Diplo",1
"2021-07","Dominic Fike",1
"2021-07","Double 0 Zero",1
"2021-07","Dreamville, Ari Lennox",1
"2021-07","EGOVERT",1
"2021-07","Ed Sheeran",1
"2021-07","Ellie Goulding",1
"2021-07","Engelwood",1
"2021-07","Estelle",1
"2021-07","Eurythmics",1
"2021-07","FWC Big Key",1
"2021-07","Famous Dex",1
"2021-07","Five Finger Death Punch",1
"2021-07","Flying Lotus",1
"2021-07","Foghat",1
"2021-07","Fort Minor",1
"2021-07","Foster the People",1
"2021-07","Frankie Valli",1
"2021-07","Freddie Dredd",1
"2021-07","Freddie Gibbs",1
"2021-07","Fun.",1
"2021-07","Gary Portnoy",1
"2021-07","Generationals",1
"2021-07","Ghost Town DJs",1
"2021-07","Glass Animals",1
"2021-07","Global Dan",1
"2021-07","Gym Class Heroes",1
"2021-07","HONNE",1
"2021-07","Haiti Babii",1
"2021-07","Hardwell",1
"2021-07","Hayley Kiyoko",1
"2021-07","JPEGMAFIA",1
"2021-07","Jack Harlow, Felly",1
"2021-07","Jackson 5",1
"2021-07","Jason Derulo",1
"2021-07","Jeremih",1
"2021-07","Jimmy Buffett",1
"2021-07","Jimmy Eat World",1
"2021-07","Joey Purp",1
"2021-07","Joey Trap",1
"2021-07","John Mayer",1
"2021-07","Jorja Smith",1
"2021-07","Joywave",1
"2021-07","Justice Crew",1
"2021-07","Justin Timberlake",1
"2021-07","KAYTRANADA",1
"2021-07","KYLE",1
"2021-07","Kelly Clarkson",1
"2021-07","Kenny Beats, Denzel Curry",1
"2021-07","Kill Jasper, Amaru Cloud",1
"2021-07","Kin$oul, Cooliecut, Bass Santana",1
"2021-07","King Staccz",1
"2021-07","Kiss",1
"2021-07","LCD Soundsystem",1
"2021-07","Lack of Afro",1
"2021-07","Leona Lewis",1
"2021-07","Lil Baby, Drake",1
"2021-07","Lil Baby, Gunna, Drake",1
"2021-07","Lil Dicky",1
"2021-07","Lil Jairmy",1
"2021-07","Lil Jon",1
"2021-07","Lil Jon & The East Side Boyz",1
"2021-07","Lil Kleine",1
"2021-07","Lil Pump",1
"2021-07","Lil Pump, Kanye West",1
"2021-07","Lil Uzi Vert, Future",1
"2021-07","Lil Wayne, Kanye West, Eminem, Drake",1
"2021-07","Lily Allen",1
"2021-07","Link Wray",1
"2021-07","Lofsky",1
"2021-07","Ludacris",1
"2021-07","Lute, J. Cole, Dreamville",1
"2021-07","Mac DeMarco",1
"2021-07","Macklemore & Ryan Lewis",1
"2021-07","Major Lazer",1
"2021-07","Marco Luka",1
"2021-07","Mario Judah",1
"2021-07","Mark Battles, FUTURISTIC, Chuuwee",1
"2021-07","Matthew Wilder",1
"2021-07","Melvoni, Kill Jasper",1
"2021-07","Men At Work",1
"2021-07","Metro Boomin",1
"2021-07","Metronomy",1
"2021-07","Michael Da Vinci",1
"2021-07","Michael Jackson",1
"2021-07","Mick Jenkins, Da-P",1
"2021-07","Mike WiLL Made-It",1
"2021-07","Molchat Doma",1
"2021-07","Morray, J. Cole, 21 Savage",1
"2021-07","Mos Def, Kanye West, Al Be Back",1
"2021-07","Motley Crue",1
"2021-07","Ms. Danniboo, DJ Rell",1
"2021-07","Mustard, Migos",1
"2021-07","N.W.A.",1
"2021-07","NAV, Metro Boomin",1
"2021-07","NOFX",1
"2021-07","Nena",1
"2021-07","Nickelback",1
"2021-07","Nicki Minaj",1
"2021-07","Nicki Minaj, Lil Wayne",1
"2021-07","Nyck Caution, Kirk Knight",1
"2021-07","OK Go",1
"2021-07","Oasis",1
"2021-07","Odd Future",1
"2021-07","Of Monsters and Men",1
"2021-07","Offset, Metro Boomin, 21 Savage",1
"2021-07","Oh Honey",1
"2021-07","Olly Murs",1
"2021-07","Outasight",1
"2021-07","Pat Benatar",1
"2021-07","Paul Wall, Nelly, Ali & Big Gipp",1
"2021-07","Pearl Jam",1
"2021-07","Pete Rock, C.L. Smooth",1
"2021-07","Piero Piccioni",1
"2021-07","Pitbull, Ne-Yo",1
"2021-07","Pooh Shiesty",1
"2021-07","Popp Hunna",1
"2021-07","Pressa, Murda Beatz, Lil Uzi Vert",1
"2021-07","Puff Daddy & The Family",1
"2021-07","Quality Control, Lil Yachty",1
"2021-07","Quavo, Quality Control",1
"2021-07","Queen",1
"2021-07","RJD2, Dean Martin",1
"2021-07","Raleigh Ritchie",1
"2021-07","Rex Orange County",1
"2021-07","Rich Homie Quan",1
"2021-07","Rick Ross, Kanye West",1
"2021-07","Rihanna, PARTYNEXTDOOR",1
"2021-07","Rihanna, Paul McCartney, Kanye West",1
"2021-07","Rio Da Yung Og",1
"2021-07","Rj Lamont",1
"2021-07","Rob $tone",1
"2021-07","Rod Wave, Lil Durk, Lil Baby",1
"2021-07","Roddy Ricch, Marshmello",1
"2021-07","Roy Blair",1
"2021-07","Roy Woods",1
"2021-07","Rudimental",1
"2021-07","Ryan Tedder, Far East Movement",1
"2021-07","SAFE, Kiana Lede",1
"2021-07","SALES",1
"2021-07","SZA, Kendrick Lamar",1
"2021-07","Saba",1
"2021-07","Sam.Sts",1
"2021-07","Scoob & Sydney",1
"2021-07","Seafood Sam",1
"2021-07","Sean Kingston",1
"2021-07","Sean Kingston, Justin Bieber",1
"2021-07","Selena Gomez",1
"2021-07","Sheck Wes, JACKBOYS",1
"2021-07","Shout Out Louds",1
"2021-07","Ski Mask the Slump God, Kin$oul, Craig Xen, Cooliecut",1
"2021-07","Sleepy Hallow, Foushee",1
"2021-07","Smino, Jay2, Bari",1
"2021-07","Smino, Ravyn Lenae",1
"2021-07","Social House",1
"2021-07","Sol.Luna",1
"2021-07","Soulja Boy Tell 'Em",1
"2021-07","Southside, G Herbo",1
"2021-07","Status Quo",1
"2021-07","StaySolidRocky, Lil Uzi Vert",1
"2021-07","Stokeswood",1
"2021-07","Summer Walker, Drake",1
"2021-07","Survivor",1
"2021-07","Swae Lee, Pop Smoke, Lil Tjay",1
"2021-07","Swedish House Mafia",1
"2021-07","Takeoff",1
"2021-07","Tears for Fears",1
"2021-07","The Cab",1
"2021-07","The Cool Kids",1
"2021-07","The Flaming Lips",1
"2021-07","The Growlers",1
"2021-07","The Hollies",1
"2021-07","The Joy Formidable",1
"2021-07","The Kid LAROI",1
"2021-07","The Kid LAROI, Justin Bieber",1
"2021-07","The Knife",1
"2021-07","The Neighbourhood",1
"2021-07","The Neptunes, Pop Smoke",1
"2021-07","The Outfield",1
"2021-07","The Police",1
"2021-07","The Script",1
"2021-07","The Waitresses",1
"2021-07","The Watts 103rd Street Rhythm Band, Charles Wright",1
"2021-07","The Willowz",1
"2021-07","Tiesto",1
"2021-07","Timeflies",1
"2021-07","Tinashe",1
"2021-07","Tom Petty",1
"2021-07","Tory Lanez, Lil Tjay",1
"2021-07","Travis Scott, Kendrick Lamar",1
"2021-07","Trenchtown",1
"2021-07","Trey Songz",1
"2021-07","Trippie Redd, Cydnee with a C, Chris King",1
"2021-07","Trippie Redd, PARTYNEXTDOOR",1
"2021-07","Trippie Redd, Playboi Carti",1
"2021-07","Trippie Redd, Rocket Da Goon, Chris King",1
"2021-07","Troyman",1
"2021-07","Twisted Sister",1
"2021-07","TyFontaine",1
"2021-07","Tyga",1
"2021-07","UB40",1
"2021-07","UnoDeuce",1
"2021-07","V.I.C.",1
"2021-07","Van Halen",1
"2021-07","Waka Flocka Flame",1
"2021-07","Wale",1
"2021-07","Wayne Newton",1
"2021-07","Weezer",1
"2021-07","Wes",1
"2021-07","Wiz Khalifa",1
"2021-07","Wu-Tang Clan",1
"2021-07","XXXTENTACION, Kin$oul, Kid Trunks, Flyboy Tarantino, Bass Santana",1
"2021-07","Xilent",1
"2021-07","YFN Lucci",1
"2021-07","YG",1
"2021-07","YNW Melly",1
"2021-07","Yelawolf",1
"2021-07","Yogi",1
"2021-07","Young T & Bugsey",1
"2021-07","YoungBoy Never Broke Again",1
"2021-07","a-ha",1
"2021-07","brakence",1
"2021-07","convolk",1
"2021-07","monte booker, Kota the Friend, Felly",1
"2021-07","pxdillx",1
"2021-08","2AM Club",1
"2021-08","42 Dugg",1
"2021-08","A Flock of Seagulls",1
"2021-08","AC/DC",1
"2021-08","AWOLNATION",1
"2021-08","Alicia Keys",1
"2021-08","Alison Wonderland",1
"2021-08","Alphaville",1
"2021-08","Avicii",1
"2021-08","BJ the Chicago Kid",1
"2021-08","BORNS",1
"2021-08","Bastille",1
"2021-08","Beast Coast",1
"2021-08","Bhad Bhabie",1
"2021-08","Big K.R.I.T.",1
"2021-08","Billy Idol",1
"2021-08","Bloc Party",1
"2021-08","Bruno Mars",1
"2021-08","Busta Rhymes",1
"2021-08","CHVRCHES",1
"2021-08","CJ Fly",1
"2021-08","Chiddy Bang",1
"2021-08","Chipmunk",1
"2021-08","Coldplay",1
"2021-08","Corbin",1
"2021-08","Counting Crows",1
"2021-08","Damjonboi",1
"2021-08","Daniel Powter",1
"2021-08","Deee-Lite",1
"2021-08","Deorro",1
"2021-08","Diplo, DJ Fresh",1
"2021-08","Disclosure",1
"2021-08","Doja Cat",1
"2021-08","Don Toliver, CHASE B",1
"2021-08","Dua Lipa",1
"2021-08","Duran Duran",1
"2021-08","EGOVERT",1
"2021-08","Elroy",1
"2021-08","Elton John",1
"2021-08","Finatticz",1
"2021-08","Frank Sinatra",1
"2021-08","Frankie Valli & The Four Seasons",1
"2021-08","French Montana",1
"2021-08","Fun.",1
"2021-08","George Michael",1
"2021-08","Ghost Town DJs",1
"2021-08","Gorillaz",1
"2021-08","Grover Washington, Jr., Bill Withers",1
"2021-08","Guards",1
"2021-08","Guns N' Roses",1
"2021-08","Hendersin",1
"2021-08","Hermitude",1
"2021-08","Hot Chelle Rae",1
"2021-08","Icona Pop",1
"2021-08","JID, Dreamville, Bas",1
"2021-08","JPEGMAFIA",1
"2021-08","Jack Harlow, Charlie Sloth",1
"2021-08","Jack Harlow, Felly",1
"2021-08","Jack Johnson",1
"2021-08","Jain",1
"2021-08","Jalen Santoy",1
"2021-08","Jeezy",1
"2021-08","Jhene Aiko, 6LACK",1
"2021-08","Jimmy Eat World",1
"2021-08","Joey Purp",1
"2021-08","John Legend",1
"2021-08","Johnny Rain",1
"2021-08","Julie London",1
"2021-08","Jungle",1
"2021-08","Justin Bieber",1
"2021-08","KIDS SEE GHOSTS",1
"2021-08","KONGOS",1
"2021-08","Kanye West, Bon Iver",1
"2021-08","Kanye West, JAY-Z, Big Sean",1
"2021-08","Kanye West, John Legend",1
"2021-08","Kenny Beats, 03 Greedo",1
"2021-08","Kevin Gates",1
"2021-08","KiddNeutron",1
"2021-08","King Von",1
"2021-08","Kiss",1
"2021-08","Koi",1
"2021-08","Kool & The Gang",1
"2021-08","Lecrae",1
"2021-08","Lil Durk, Lil Baby",1
"2021-08","Lil Elt",1
"2021-08","Lil Jon",1
"2021-08","Lil Keed",1
"2021-08","Lil West",1
"2021-08","Londynn B",1
"2021-08","Ludacris",1
"2021-08","Lupe Fiasco, Guy Sebastian",1
"2021-08","Lute, J. Cole, Dreamville",1
"2021-08","MadeinTYO",1
"2021-08","Mariah Carey",1
"2021-08","Matt Mems",1
"2021-08","Matt Nathanson",1
"2021-08","Meek Mill",1
"2021-08","Melvoni, Kill Jasper",1
"2021-08","Metro Boomin",1
"2021-08","Mick Jenkins, Da-P",1
"2021-08","Mike Posner",1
"2021-08","Mooski",1
"2021-08","Ms. Danniboo, DJ Rell",1
"2021-08","Mura Masa",1
"2021-08","Mustard, Migos",1
"2021-08","NAV, Metro Boomin",1
"2021-08","NF",1
"2021-08","NLE Choppa",1
"2021-08","Nebu Kiniza",1
"2021-08","Nico & Vinz",1
"2021-08","Nipsey Hussle",1
"2021-08","OK Go",1
"2021-08","Offset",1
"2021-08","Olympic Ayres",1
"2021-08","OneRepublic",1
"2021-08","OneRepublic, Alesso",1
"2021-08","OutKast",1
"2021-08","Patrick Cc:, Jonah Zed",1
"2021-08","Pete Bellis & Tommy",1
"2021-08","Phil Collins",1
"2021-08","Pitbull, Ne-Yo",1
"2021-08","Portugal. The Man",1
"2021-08","Pressa, Murda Beatz, Lil Uzi Vert",1
"2021-08","Pusha T, Kanye West",1
"2021-08","Quality Control, Offset, DaBaby",1
"2021-08","Queen",1
"2021-08","Quiet Riot",1
"2021-08","REASON",1
"2021-08","RMC Mike",1
"2021-08","Raekwon, Kid Cudi, Kanye West",1
"2021-08","Raleigh Ritchie",1
"2021-08","Red Hot Chili Peppers",1
"2021-08","Rick Astley",1
"2021-08","Rick Ross, Nicki Minaj, Kanye West, JAY-Z, Bon Iver",1
"2021-08","Rihanna",1
"2021-08","Rio Da Yung Og",1
"2021-08","Rise Against",1
"2021-08","Roar",1
"2021-08","Ronny & The Daytonas",1
"2021-08","SAINt JHN",1
"2021-08","SALES",1
"2021-08","SZA, Kendrick Lamar",1
"2021-08","Sage the Gemini",1
"2021-08","Santana",1
"2021-08","Scoob & Sydney",1
"2021-08","Silk Sonic, Bruno Mars, Anderson .Paak",1
"2021-08","Skepta",1
"2021-08","Ski Mask the Slump God",1
"2021-08","Slippery Salazar, Aries",1
"2021-08","Smino, Dreezy",1
"2021-08","Snoh Aalegra",1
"2021-08","Snoop Dogg",1
"2021-08","Sol.Luna",1
"2021-08","Starship",1
"2021-08","Steve Aoki, Moxie Raia",1
"2021-08","Stevie Wonder",1
"2021-08","Stillwater Giants",1
"2021-08","Sting, Shaggy",1
"2021-08","Summer Walker, Drake",1
"2021-08","Surfaces",1
"2021-08","Swae Lee",1
"2021-08","Swizz Beatz, RZA, Pusha T, Prynce Cy Hi, Kanye West, JAY-Z",1
"2021-08","TJ Porter",1
"2021-08","Taio Cruz",1
"2021-08","The Cab",1
"2021-08","The Cadillac Three",1
"2021-08","The Chainsmokers",1
"2021-08","The Cure",1
"2021-08","The Growlers",1
"2021-08","The Naked and Famous",1
"2021-08","The Sugarhill Gang",1
"2021-08","The Wolfmen",1
"2021-08","Timbaland, Nelly Furtado",1
"2021-08","Tom Petty",1
"2021-08","Tove Lo",1
"2021-08","Travis Scott, Ed Sheeran",1
"2021-08","Travis Scott, Kendrick Lamar",1
"2021-08","Travis Scott, Pop Smoke, JACKBOYS",1
"2021-08","Trey Songz",1
"2021-08","Trippie Redd, Playboi Carti",1
"2021-08","Trv. Scout",1
"2021-08","Twista, Kanye West, Jamie Foxx",1
"2021-08","UB40",1
"2021-08","Unknown Mortal Orchestra, Amine",1
"2021-08","V.I.C.",1
"2021-08","Vampire Weekend",1
"2021-08","Van Morrison",1
"2021-08","Wes Walker, Dyl",1
"2021-08","Whitney Houston",1
"2021-08","Wiz Khalifa",1
"2021-08","Wiz Khalifa, Snoop Dogg",1
"2021-08","YG",1
"2021-08","Yeah Yeah Yeahs",1
"2021-08","Yogi",1
"2021-08","You Me At Six",1
"2021-08","Young Thug, Future",1
"2021-08","Young Thug, Juice WRLD",1
"2021-08","Young Thug, Young Stoner Life, Gunna",1
"2021-08","Zedd",1
"2021-08","slowthai, Skepta",1
"2021-08","whiterosemoxie, Kato On The Track",1
"2021-09","50 Cent",1
"2021-09","6ix9ine",1
"2021-09","Alberta Cross",1
"2021-09","Anarbor",1
"2021-09","Arctic Monkeys",1
"2021-09","Athan",1
"2021-09","Avicii",1
"2021-09","Beast Coast",1
"2021-09","Billy Idol",1
"2021-09","Blur",1
"2021-09","Calvin Priice",1
"2021-09","Chester Watson",1
"2021-09","Chris Brown",1
"2021-09","Cordae",1
"2021-09","Crazy Frog",1
"2021-09","Curtis Roach",1
"2021-09","DJ Snake",1
"2021-09","DRAM",1
"2021-09","Daniyel",1
"2021-09","David Guetta",1
"2021-09","Deorro",1
"2021-09","Deorro, Chris Brown",1
"2021-09","Desiigner",1
"2021-09","Don Toliver, CHASE B",1
"2021-09","Dropkick Murphys",1
"2021-09","Dua Lipa",1
"2021-09","Empire of the Sun",1
"2021-09","Foo Fighters",1
"2021-09","Genghis Tron",1
"2021-09","Glass Animals",1
"2021-09","Gorillaz",1
"2021-09","Guapdad 4000, !llmind",1
"2021-09","Gunna, Future",1
"2021-09","Icona Pop",1
"2021-09","Jack Harlow, Babyface Ray",1
"2021-09","Jack Harlow, Felly",1
"2021-09","Jack Stauber",1
"2021-09","Jalen Santoy",1
"2021-09","Jess Glynne, DJ Cassidy, Alex Newell",1
"2021-09","Jetta",1
"2021-09","Jorja Smith",1
"2021-09","Juice WRLD, Future",1
"2021-09","Kill Jasper",1
"2021-09","King Von",1
"2021-09","Landon Cube",1
"2021-09","Lee Bannon, Joey Bada$$",1
"2021-09","Lil Baby, 42 Dugg",1
"2021-09","Lil Mosey",1
"2021-09","Lil Nas X, Jack Harlow",1
"2021-09","Lil Uzi Vert, Internet Money, Don Toliver",1
"2021-09","Lil West",1
"2021-09","Living Colour",1
"2021-09","MAVI",1
"2021-09","MGMT",1
"2021-09","Madagascar 5",1
"2021-09","Majid Jordan",1
"2021-09","Marshmello, Juice WRLD",1
"2021-09","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski",1
"2021-09","Maverick Sabre, Joey Bada$$, Dyemond Lewis",1
"2021-09","Meek Mill",1
"2021-09","Michael Da Vinci",1
"2021-09","Miguel",1
"2021-09","Mooski",1
"2021-09","Mos Def, Kanye West, Al Be Back",1
"2021-09","Nas",1
"2021-09","Odd Future",1
"2021-09","Of Monsters and Men",1
"2021-09","Offset",1
"2021-09","Offset, Metro Boomin",1
"2021-09","Olivia Rodrigo",1
"2021-09","OutKast",1
"2021-09","Pitbull, Ne-Yo",1
"2021-09","Protest the Hero",1
"2021-09","Pusha T, Joey Bada$$",1
"2021-09","Quality Control, Lil Baby, DaBaby",1
"2021-09","Quavo, Quality Control, Lil Yachty",1
"2021-09","Quiet Riot",1
"2021-09","Raleigh Ritchie",1
"2021-09","Russ",1
"2021-09","Ryan Lewis, Macklemore",1
"2021-09","Sean Kingston",1
"2021-09","Sean Paul",1
"2021-09","Sheck Wes",1
"2021-09","SiR",1
"2021-09","Sigma",1
"2021-09","Smino, Jay2, Bari",1
"2021-09","Social House",1
"2021-09","Surfaces",1
"2021-09","T-Pain",1
"2021-09","Taio Cruz",1
"2021-09","Tee Grizzley",1
"2021-09","The 1975",1
"2021-09","The Beatles",1
"2021-09","The Fratellis",1
"2021-09","The Isley Brothers",1
"2021-09","The Outfield",1
"2021-09","The Underachievers",1
"2021-09","Thin Lizzy",1
"2021-09","Tiesto, Dzeko",1
"2021-09","Tommy Richman, KADOLEAF",1
"2021-09","Travis Scott, Lil Durk, Lil Baby",1
"2021-09","Travis Scott, Pop Smoke, JACKBOYS",1
"2021-09","Travis Scott, Quavo, HUNCHO JACK",1
"2021-09","Travis Scott, Quavo, Lil Uzi Vert",1
"2021-09","Usher",1
"2021-09","YG",1
"2021-09","Young Rising Sons",1
"2021-09","Young Thug, Future",1
"2021-09","brakence",1
"2021-10","$uicideboy$",1
"2021-10","2 Chainz",1
"2021-10","AC/DC",1
"2021-10","AJR",1
"2021-10","Action Bronson",1
"2021-10","Adele",1
"2021-10","Ahmir",1
"2021-10","Andre 3000",1
"2021-10","Andy Grammer",1
"2021-10","Atwood",1
"2021-10","BWHITE5200",1
"2021-10","Baauer",1
"2021-10","Bass Drum of Death",1
"2021-10","Beach House",1
"2021-10","Beast Coast",1
"2021-10","Big Boi",1
"2021-10","Billy Joel",1
"2021-10","BlocBoy JB",1
"2021-10","Bob Marley",1
"2021-10","Bobby Shmurda",1
"2021-10","Brenda Lee",1
"2021-10","Brent Faiyaz",1
"2021-10","CJ Fly",1
"2021-10","Carnage",1
"2021-10","Cher Lloyd",1
"2021-10","Chuck Berry",1
"2021-10","Cordae",1
"2021-10","Cris Cab",1
"2021-10","DaBaby",1
"2021-10","Darude",1
"2021-10","Desiigner",1
"2021-10","Dreamville, Cozz",1
"2021-10","Drop City Yacht Club",1
"2021-10","Duck Sauce",1
"2021-10","Duran Duran",1
"2021-10","Dutchavelli",1
"2021-10","EGOVERT",1
"2021-10","Elroy",1
"2021-10","Eminem",1
"2021-10","Ennio Morricone",1
"2021-10","Fall Out Boy",1
"2021-10","Freddie Dredd",1
"2021-10","G Herbo",1
"2021-10","GAMPER & DADONI",1
"2021-10","Gavin DeGraw",1
"2021-10","Grupo G",1
"2021-10","Gym Class Heroes",1
"2021-10","Harry James and His Orchestra",1
"2021-10","Hermitude",1
"2021-10","JID, Dreamville",1
"2021-10","Jack Harlow, Eminem, Cordae",1
"2021-10","Jason Derulo",1
"2021-10","Jeezy",1
"2021-10","Kanye West, Bon Iver",1
"2021-10","Kanye West, JAY-Z",1
"2021-10","Kanye West, John Legend",1
"2021-10","Kehlani",1
"2021-10","Kenny Beats, Denzel Curry",1
"2021-10","Kent Jones",1
"2021-10","Kevin Gates",1
"2021-10","Koi",1
"2021-10","Kris Allen",1
"2021-10","Lance Skiiiwalker",1
"2021-10","Large Professor",1
"2021-10","Larry June",1
"2021-10","Led Zeppelin",1
"2021-10","Lil Pump, French Montana, Diplo",1
"2021-10","Lil West",1
"2021-10","Lilskrt4k",1
"2021-10","Lizzo, Caroline Smith",1
"2021-10","Loote, David Guetta, Brooks",1
"2021-10","Lorde",1
"2021-10","Lucenzo, Don Omar",1
"2021-10","Lupe Fiasco",1
"2021-10","Lynchparty",1
"2021-10","Mac DeMarco",1
"2021-10","Macklemore & Ryan Lewis",1
"2021-10","Madlib, Freddie Gibbs",1
"2021-10","Mani Hoffman",1
"2021-10","Marco Luka",1
"2021-10","Marcus Marr, Chet Faker",1
"2021-10","Maroon 5",1
"2021-10","Mere Raj",1
"2021-10","Mick Jenkins, Da-P",1
"2021-10","Mick Jenkins, Isaac Zale",1
"2021-10","Migos, Marshmello",1
"2021-10","Mike WiLL Made-It",1
"2021-10","Mir Fontane",1
"2021-10","Mooski",1
"2021-10","Mumford & Sons",1
"2021-10","O.T. Genasis",1
"2021-10","Outasight",1
"2021-10","Owl City, Carly Rae Jepsen",1
"2021-10","P!nk",1
"2021-10","Paramore",1
"2021-10","Patrick Cc:, Malik",1
"2021-10","Popp Hunna",1
"2021-10","Pusha T, Kanye West",1
"2021-10","Pusha T, Kanye West, Big Sean, 2 Chainz",1
"2021-10","Q-Tip",1
"2021-10","REASON",1
"2021-10","Raekwon, Kid Cudi, Kanye West",1
"2021-10","Rick Ross, Kanye West",1
"2021-10","Rick Ross, Nicki Minaj, Kanye West, JAY-Z, Bon Iver",1
"2021-10","Rob $tone",1
"2021-10","Rod Wave, Lil Durk, Lil Baby",1
"2021-10","Roddy Ricch, Mustard",1
"2021-10","Russ",1
"2021-10","Ryan Adams & The Cardinals",1
"2021-10","Ryan Tedder, Far East Movement",1
"2021-10","SAINt JHN",1
"2021-10","Saint Motel",1
"2021-10","Seafood Sam",1
"2021-10","Sheck Wes",1
"2021-10","ShooterGang Kony",1
"2021-10","Ski Mask the Slump God",1
"2021-10","Skrillex",1
"2021-10","Slippery Salazar",1
"2021-10","Smino, Jay2, Bari",1
"2021-10","Smokepurpp",1
"2021-10","Smokepurpp, Murda Beatz",1
"2021-10","Snow Patrol",1
"2021-10","Sol.Luna",1
"2021-10","Southside, G Herbo",1
"2021-10","Spanky & Our Gang",1
"2021-10","Sting, Shaggy",1
"2021-10","Stunna 4 Vegas, Polo G",1
"2021-10","Swae Lee, Ellie Goulding, Diplo",1
"2021-10","Swae Lee, Slim Jxmmi, Rae Sremmurd",1
"2021-10","THE DRIVER ERA",1
"2021-10","Takeoff",1
"2021-10","Takeoff, Quality Control, Offset",1
"2021-10","The Backseat Lovers",1
