"Season","Artist","Plays"
"Spring","Thunderbound Productions",1
"Spring","Thunderstorm",1
"Spring","Tion Wayne",1
"Spring","Tj Dizzle SnoMan",1
"Spring","Tom Grennan",1
"Spring","Tomas Lee",1
"Spring","Tomberlin",1
"Spring","Tomi Saario",1
"Spring","Tommy Torres",1
"Spring","Tone Stith",1
"Spring","Tony K",1
"Spring","Tony Kakkar",1
"Spring","Too $hort",1
"Spring","Tove Styrke",1
"Spring","Tranquility Spree",1
"Spring","Travis Porter",1
"Spring","Trevor Oswalt",1
"Spring","Trinidad Cardona",1
"Spring","Trinix",1
"Spring","Triple M",1
"Spring","Trippy Park",1
"Spring","Tritonal",1
"Spring","Tropico",1
"Spring","Tulpa & BLANKTS",1
"Spring","Tune-Yards",1
"Spring","Turn.",1
"Spring","Tweet",1
"Spring","Twinkle Twinkle Little Rock Star",1
"Spring","Twinkz",1
"Spring","Twist",1
"Spring","Two Friends",1
"Spring","Tycho",1
"Spring","Tyron Hapi",1
"Spring","Tyson Motsenbocker",1
"Spring","UNDRESSD",1
"Spring","UPSAHL",1
"Spring","Udit Narayan",1
"Spring","Ulrik Munther",1
"Spring","Una Luna",1
"Spring","Uncle Kracker",1
"Spring","UnknownPodcasters",1
"Spring","Urban Cone",1
"Spring","VERITE",1
"Spring","VIC MENSA",1
"Spring","Vadim Kobal",1
"Spring","Valee",1
"Spring","Valera",1
"Spring","Valley Boy",1
"Spring","Vampire Weekend",1
"Spring","Van Morrison",1
"Spring","VanJess",1
"Spring","Vansire",1
"Spring","Various Artists",1
"Spring","Vegedream",1
"Spring","VeggieTales",1
"Spring","Vera Blue",1
"Spring","Vera Fernandez",1
"Spring","Vexare",1
"Spring","Vice Vrsa",1
"Spring","Vigiland",1
"Spring","Vince Staples",1
"Spring","Vinchenzo",1
"Spring","Violino em Acao",1
"Spring","Virginia To Vegas",1
"Spring","Vishal Mishra",1
"Spring","WALK THE MOON",1
"Spring","WILLOW",1
"Spring","Weekly Bagel",1
"Spring","Wes Nelson",1
"Spring","Westside Gunn",1
"Spring","Whitney",1
"Spring","WiDE AWAKE",1
"Spring","Widefoot",1
"Spring","Wiktoria",1
"Spring","William Joseph",1
"Spring","William Joseph & Lindsey Stirling",1
"Spring","Wingtip",1
"Spring","Witt Lowry",1
"Spring","Wolfine",1
"Spring","Wonderful Escape",1
"Spring","Wp Sounds",1
"Spring","Wrabel",1
"Spring","Wulf",1
"Spring","X Lovers",1
"Spring","X84",1
"Spring","XYLO",1
"Spring","Xander Linnet",1
"Spring","Xavier Rudd",1
"Spring","Yaiko Kaori",1
"Spring","Yann Muller",1
"Spring","Yashita Sharma",1
"Spring","Yashua",1
"Spring","Yasuyuki Horigome",1
"Spring","Yinyues",1
"Spring","Ymori",1
"Spring","Yoshi Flower",1
"Spring","You Me At Six",1
"Spring","Young Bombs",1
"Spring","Young Dolph",1
"Spring","Young Fanatic",1
"Spring","Young Mister",1
"Spring","Young the Giant",1
"Spring","Youth",1
"Spring","Yowler",1
"Spring","Yugo Kanno",1
"Spring","Yulien Oviedo",1
"Spring","Yung Gravy",1
"Spring","Yung Joc",1
"Spring","Zac Efron",1
"Spring","Zack Tabudlo",1
"Spring","Zaini",1
"Spring","Zazou",1
"Spring","Zeds Dead",1
"Spring","Zhavia",1
"Spring","Zho Zho",1
"Spring","Zibra Inguzu",1
"Spring","Zita",1
"Spring","Ziv Zaifman",1
"Spring","alt-J",1
"Spring","altopalo",1
"Spring","anatu",1
"Spring","artemis orion",1
"Spring","asking for a friend",1
"Spring","awfultune",1
"Spring","bbno$",1
"Spring","biosphere",1
"Spring","bluemoon.music",1
"Spring","bonecatcher",1
"Spring","boodahki",1
"Spring","boy pablo",1
"Spring","brooke",1
"Spring","checkm4te",1
"Spring","chloe moriondo",1
"Spring","cloudi",1
"Spring","coldrain",1
"Spring","courtship.",1
"Spring","cxlt.",1
"Spring","ding m",1
"Spring","dryhope",1
"Spring","easy life",1
"Spring","endless beauty",1
"Spring","estee",1
"Spring","evan",1
"Spring","f. fin",1
"Spring","fika",1
"Spring","filous",1
"Spring","flowerkid",1
"Spring","for KING & COUNTRY",1
"Spring","ford.",1
"Spring","fourwalls",1
"Spring","frumhere",1
"Spring","halberd",1
"Spring","halfv",1
"Spring","heroku",1
"Spring","iamalex",1
"Spring","iamnotshane",1
"Spring","icyslug",1
"Spring","il:lo",1
"Spring","illflower",1
"Spring","inbetweenjobs",1
"Spring","iogi",1
"Spring","j ember",1
"Spring","jagger finn",1
"Spring","juniorodeo",1
"Spring","kerri",1
"Spring","killedmyself",1
"Spring","kvi?ahopur",1
"Spring","lophiile",1
"Spring","louw",1
"Spring","mazurka",1
"Spring","meadowzz",1
"Spring","mike.",1
"Spring","minite",1
"Spring","morgxn",1
"Spring","mt. fujitive",1
"Spring","mum",1
"Spring","noisy village",1
"Spring","oh, the joy.",1
"Spring","omgkirby",1
"Spring","orbit",1
"Spring","push baby",1
"Spring","redveil",1
"Spring","remember property",1
"Spring","reviie",1
"Spring","s. lyre",1
"Spring","sadHAPPY",1
"Spring","sanjay.",1
"Spring","sfe tav",1
"Spring","slowthai",1
"Spring","smle",1
"Spring","sohayl ryder",1
"Spring","sonolon",1
"Spring","sora.wav",1
"Spring","swim good now",1
"Spring","twocolors",1
"Spring","xJ-Will",1
"Summer","1PLIKE140",1
"Summer","3 Doors Down",1
"Summer","44phantom",1
"Summer","6 Dogs",1
"Summer","645AR",1
"Summer","<U+5434><U+4EA6><U+51E1>",1
"Summer","<U+6876><U+72ED><U+9593><U+3042><U+308A><U+3055>",1
"Summer","<U+9759>",1
"Summer","A$AP Ferg",1
"Summer","A$AP Mob",1
"Summer","AC/DC",1
"Summer","AHI",1
"Summer","ANNA",1
"Summer","Aarohi",1
"Summer","Aaron May",1
"Summer","Aashiq Raj",1
"Summer","Abby Cates",1
"Summer","Abeer Arora",1
"Summer","Adam Friedman",1
"Summer","Adam Lambert",1
"Summer","Adam Levine",1
"Summer","Adam Melchor",1
"Summer","Adam Nystrom",1
"Summer","Adrien de la Salle",1
"Summer","Aflacko",1
"Summer","Africo",1
"Summer","Afroman",1
"Summer","Akane",1
"Summer","Alec Baker",1
"Summer","Alex & Sierra",1
"Summer","Alex Newell",1
"Summer","Alex Rose",1
"Summer","Alex Sensation",1
"Summer","Alex Siegel",1
"Summer","Alexander Descartes",1
"Summer","Alexander Grandjean",1
"Summer","Alexis y Fido",1
"Summer","Alextbh",1
"Summer","Alfa Mist",1
"Summer","Alfred Janders",1
"Summer","Alice Gray",1
"Summer","Alicia Premiere",1
"Summer","All Time Low",1
"Summer","Alle Farben",1
"Summer","Allison Ponthier",1
"Summer","Almeda",1
"Summer","Aluna",1
"Summer","Amanda Narjus",1
"Summer","Amar Arshi",1
"Summer","Amber Leigh Irish",1
"Summer","Amber Mark",1
"Summer","Ambient Fruits Music",1
"Summer","Ambre",1
"Summer","Amelie Doret",1
"Summer","Amir",1
"Summer","Amity Fall",1
"Summer","Amogh Agarwal",1
"Summer","Amy Shark",1
"Summer","Ananya Bhat",1
"Summer","Andra Day",1
"Summer","Angus MacRae",1
"Summer","Ankit Tiwari",1
"Summer","Ann Simons",1
"Summer","Anna Nicole",1
"Summer","Anna Vaus",1
"Summer","Anna of the North",1
"Summer","Anne Straub",1
"Summer","Annie Lennox",1
"Summer","Anup Rubens",1
"Summer","Anuradha Sriram",1
"Summer","Anurag Kulkarni",1
"Summer","Apollo1027",1
"Summer","Appleby",1
"Summer","Arabelle Blanchar",1
"Summer","Arc North",1
"Summer","Arden Jones",1
"Summer","Ari Afsar",1
"Summer","Ariana and the Rose",1
"Summer","Arjun",1
"Summer","Arko",1
"Summer","Arndt Goudier",1
"Summer","Artisblind",1
"Summer","Arya Shae",1
"Summer","Asees Kaur",1
"Summer","Asgeir",1
"Summer","Ashley O",1
"Summer","Ashnikko",1
"Summer","At The End Of Times, Nothing",1
"Summer","Atomic Kitten",1
"Summer","Auni",1
"Summer","Aurelin",1
"Summer","Austin Basham",1
"Summer","Austin Farwell",1
"Summer","Ava Max",1
"Summer","Avocuddle",1
"Summer","Axel Flovent",1
"Summer","Ayo & Teo",1
"Summer","B-Train",1
"Summer","BEAM",1
"Summer","BEAUZ",1
"Summer","BERWYN",1
"Summer","BOJET",1
"Summer","Baauer",1
"Summer","Baby Smoove",1
"Summer","Bad Suns",1
"Summer","Badda TD",1
"Summer","Baerd",1
"Summer","Ballpoint",1
"Summer","Barely Alive",1
"Summer","Barnes Blvd.",1
"Summer","Bassjackers",1
"Summer","Ben Elder",1
"Summer","Ben Esser",1
"Summer","Ben Laver",1
"Summer","Ben Phipps",1
"Summer","Ben Rector",1
"Summer","Benjamin Carter",1
"Summer","Benny Treskow",1
"Summer","Beta Radio",1
"Summer","Bethel Music",1
"Summer","Bfb Da Packman",1
"Summer","Bharatt-Saurabh",1
"Summer","Bhoomi Trivedi",1
"Summer","Big Star",1
"Summer","Biggie Smalls",1
"Summer","Bilal Saeed",1
"Summer","Bill Evans",1
"Summer","Bill Medley",1
"Summer","Billon",1
"Summer","Biskwiq",1
"Summer","Biz Markie",1
"Summer","Black Coast",1
"Summer","Blackway",1
"Summer","BlocBoy JB",1
"Summer","Blondage",1
"Summer","Blue Swede",1
"Summer","Blueface",1
"Summer","Bo Beauve",1
"Summer","Bo Burnham",1
"Summer","Board-Man",1
"Summer","Bob Dylan",1
"Summer","Bobby Morganstein",1
"Summer","Bobby Shmurda",1
"Summer","Boil The Ocean",1
"Summer","Bonny Lauren",1
"Summer","Boon",1
"Summer","Bousmara Division N?1",1
"Summer","BoyWithUke",1
"Summer","Boyz II Men",1
"Summer","Brandon Chase",1
"Summer","Brasstracks",1
"Summer","Breathe Carolina",1
"Summer","Brett Bixby",1
"Summer","Brett Dennen",1
"Summer","Bright Eyes",1
"Summer","Britney Spears",1
"Summer","Brittany Howard",1
"Summer","Brown Town",1
"Summer","Bruce Retief",1
"Summer","Bruce Springsteen",1
"Summer","Bryan Adams",1
"Summer","Bryan White",1
"Summer","Brytiago",1
"Summer","Burbank",1
"Summer","CAL",1
"Summer","CARYS",1
"Summer","CAZZETTE",1
"Summer","CD9",1
"Summer","CLMD",1
"Summer","CMC$",1
"Summer","CORBAL",1
"Summer","CVBZ",1
"Summer","CaRter",1
"Summer","Calan McIntyre",1
"Summer","Cam",1
"Summer","Cameron Dallas",1
"Summer","Carlos Vives",1
"Summer","Carnage",1
"Summer","Carrie Underwood",1
"Summer","Cascada",1
"Summer","Cashmere Cat",1
"Summer","Catherine Holm",1
"Summer","Cats On Trees",1
"Summer","Cedric Armfeldt",1
"Summer","CeeLo Green",1
"Summer","Central Cee",1
"Summer","Chad Lawson",1
"Summer","Chaitha",1
"Summer","Chansons Francaises",1
"Summer","Charli XCX",1
"Summer","Charlie Key",1
"Summer","Charly Black",1
"Summer","Chase Atlantic",1
"Summer","Chase Rice",1
"Summer","Chelsea Jade",1
"Summer","Cheryl K",1
"Summer","Chesca",1
"Summer","Chilled Almond",1
"Summer","Chloe Angelides",1
"Summer","Chloe Lilac",1
"Summer","Chris Bates",1
"Summer","Chris Stapleton",1
"Summer","Chris Webby",1
"Summer","Chris Young",1
"Summer","Chrishan",1
"Summer","Christian Kuria",1
"Summer","ChristianAdamG",1
"Summer","Christina Aguilera",1
"Summer","Christopher Dicker",1
"Summer","Church-Hill",1
"Summer","Churchill Morris",1
"Summer","Clairmont",1
"Summer","Claribel Ramon",1
"Summer","Clouderr",1
"Summer","Coconut Calm",1
"Summer","Codeko",1
"Summer","Cold Beat",1
"Summer","Colette Lush",1
"Summer","Colin & Caroline",1
"Summer","Colonel Reyel",1
"Summer","Color The Night",1
"Summer","Colton Bryan",1
"Summer","Comet Blue",1
"Summer","Conor Matthews",1
"Summer","Conway the Machine",1
"Summer","Cookiee Kawaii",1
"Summer","Corinne Bailey Rae",1
"Summer","Corneille",1
"Summer","CoryaYo",1
"Summer","Crumb",1
"Summer","Cummrs",1
"Summer","Cupido",1
"Summer","Cupidon",1
"Summer","Curtis Walsh",1
"Summer","D I V I N I T Y",1
"Summer","DJ Antoine",1
"Summer","DJ Kaywise",1
"Summer","DJ Licious",1
"Summer","DJ Sem",1
"Summer","DOLF",1
"Summer","DRAM",1
"Summer","DRAMA",1
"Summer","Da Vinci Glow",1
"Summer","Dada Life",1
"Summer","Dae",1
"Summer","Dagmar Collier",1
"Summer","Dagny",1
"Summer","DancingRoom",1
"Summer","DaniLeigh",1
"Summer","Daniel Philo",1
"Summer","Daniel Powter",1
"Summer","Danny Padilla",1
"Summer","Danny Wolf",1
"Summer","Darell",1
"Summer","Daryl Hall & John Oates",1
"Summer","Dash Berlin",1
"Summer","David Alexander",1
"Summer","David Bisbal",1
"Summer","David Fischbein",1
"Summer","David West",1
"Summer","Daze",1
"Summer","DeJ Loaf",1
"Summer","Dean Caplan",1
"Summer","Deb Never",1
"Summer","Declan McKenna",1
"Summer","Deep Sleep Music Experience",1
"Summer","Del The Funky Homosapien",1
"Summer","Delaney Bailey",1
"Summer","Deorro",1
"Summer","Devi Sri Prasad",1
"Summer","Dexta Daps",1
"Summer","Dexter Osborne",1
"Summer","Dhanush",1
"Summer","Dharan Kumar",1
"Summer","Didrik Thulin",1
"Summer","Dillon Francis",1
"Summer","Dirk Brosse",1
"Summer","Dirk van Arnhem",1
"Summer","Dirty Projectors",1
"Summer","Disfigure",1
"Summer","Dixie",1
"Summer","Dj Meetha",1
"Summer","Doechii",1
"Summer","Dolly Parton",1
"Summer","Domeno",1
"Summer","Dominique Cerejo",1
"Summer","Don Omar",1
"Summer","Donna Lewis",1
"Summer","Donnie Harman",1
"Summer","Donovan Woods",1
"Summer","DooWop",1
"Summer","Dook.p",1
"Summer","Drax Project",1
"Summer","Dreamgirl",1
"Summer","Drenchill",1
"Summer","Dresage",1
"Summer","Drew Holcomb & The Neighbors",1
"Summer","Driks",1
"Summer","Dro Kenji",1
"Summer","Drumsound & Bassline Smith",1
"Summer","Dry",1
"Summer","Duava",1
"Summer","Duckwrth",1
"Summer","Duncan",1
"Summer","Duncan Laurence",1
"Summer","Dutchkid",1
"Summer","Dylan Francis",1
"Summer","Dylan Fraser",1
"Summer","Dyrigent",1
"Summer","Dyrisk",1
"Summer","Dyro",1
"Summer","EASHA",1
"Summer","EAST RICH",1
"Summer","Eagles",1
"Summer","Eddie Benjamin",1
"Summer","Eddie Zuko",1
"Summer","Edu Lahmar",1
"Summer","Eduardo Luzquinos",1
"Summer","Edward Maya",1
"Summer","Efecto Pasillo",1
"Summer","El Alfa",1
"Summer","El Taiger",1
"Summer","Elderbrook",1
"Summer","Electric Guest",1
"Summer","Elias Braun",1
"Summer","Elijah Lee",1
"Summer","Elina",1
"Summer","Eliodoro Russo",1
"Summer","Elise Eriksen",1
"Summer","Elke Fischer",1
"Summer","Elliott Jack Sansom",1
"Summer","Eltee",1
"Summer","Elvar Arngrimsson",1
"Summer","Elvira Ashmore",1
"Summer","Emile Pandolfi",1
"Summer","Emilia Ali",1
"Summer","Emis Killa",1
"Summer","Emma Kade",1
"Summer","Empire of the Sun",1
"Summer","Enchanting",1
"Summer","Eric Church",1
"Summer","Esperanza",1
"Summer","Evgeny Grinko",1
"Summer","Evil Needle",1
"Summer","Explosions In The Sky",1
"Summer","Expose",1
"Summer","Ezu",1
"Summer","FOOL",1
"Summer","FRVRFRIDAY",1
"Summer","Family of the Year",1
"Summer","Fat Joe",1
"Summer","Fats Domino",1
"Summer","Fazilpuria",1
"Summer","Feder",1
"Summer","Federico Squassabia",1
"Summer","Feist",1
"Summer","Felan",1
"Summer","Felix Da Housecat",1
"Summer","Felix Jaehn",1
"Summer","Felix Moller",1
"Summer","Ferran",1
"Summer","Fets",1
"Summer","Fifth Harmony",1
"Summer","Finger Eleven",1
"Summer","Fink's Mood",1
"Summer","Finn",1
"Summer","Finn Askew",1
"Summer","Fintan",1
"Summer","Fivio Foreign",1
"Summer","Fleurs de Son",1
"Summer","Flozigg",1
"Summer","Fly By Midnight",1
"Summer","Forest Blakk",1
"Summer","Forrest.",1
"Summer","Foster The People",1
"Summer","Foulds",1
"Summer","Fourpoint",1
"Summer","Foxwarren",1
"Summer","Fran Vasilic",1
"Summer","Francesco Minotro",1
"Summer","Francis Karel",1
"Summer","Frank Tayla",1
"Summer","Frank Walker",1
"Summer","Frankie Ballard",1
"Summer","Franz Liszt",1
"Summer","Fresh",1
"Summer","Frye",1
"Summer","Fugees",1
"Summer","Fukase Junichiro",1
"Summer","Fulvio Neri",1
"Summer","Funk Flex",1
"Summer","Funsho",1
"Summer","Furco",1
"Summer","G. V. Prakash",1
"Summer","GATTUSO",1
"Summer","GMC",1
"Summer","GOLDHOUSE",1
"Summer","Garrett Kato",1
"Summer","Gatton",1
"Summer","Geir Gudmundson",1
"Summer","Genevieve Melton",1
"Summer","George Michael",1
"Summer","Gerald Sherman",1
"Summer","Gill Chang",1
"Summer","Gillian Heidi",1
"Summer","Gina Livia",1
"Summer","Girls In Hawaii",1
"Summer","GnuS Cello",1
"Summer","GoldLink",1
"Summer","Goldchain",1
"Summer","Goldwash",1
"Summer","Good Gas",1
"Summer","Gordi",1
"Summer","Gotye",1
"Summer","Graffiti Ghosts",1
"Summer","Greta Menchi",1
"Summer","Gretta Ray",1
"Summer","Grits",1
"Summer","Grover Washington, Jr.",1
"Summer","Gucci Crew II",1
"Summer","Gus Dapperton",1
"Summer","Guustavv",1
"Summer","H E R B",1
"Summer","HEIZE",1
"Summer","Haley Joelle",1
"Summer","Handsome Ghost",1
"Summer","Hans Pucket",1
"Summer","Hanz",1
"Summer","Hardwell",1
"Summer","Harlan Silverman",1
"Summer","Harper Minta",1
"Summer","Harry Rosenpal",1
"Summer","Hatchie",1
"Summer","Hayne",1
"Summer","Headie One",1
"Summer","Hector Hellstrom",1
"Summer","Heddwch",1
"Summer","Hello Harry",1
"Summer","Henry Jamison",1
"Summer","Herbie Hancock",1
"Summer","Hermitude",1
"Summer","Hilda",1
"Summer","Hilltop Hoods",1
"Summer","Himesh Reshammiya",1
"Summer","Hiroko Murakami",1
"Summer","Hoang",1
"Summer","Hoodie Allen",1
"Summer","Hot Hot Springs",1
"Summer","Hotel Garuda",1
"Summer","Houdini",1
"Summer","Houses On The Hill",1
"Summer","Howard Shore",1
"Summer","Hultana",1
"Summer","IDK",1
"Summer","ILOVEMAKONNEN",1
"Summer","INNA",1
"Summer","INTRN",1
"Summer","IV JAY",1
"Summer","Ian Bloom",1
"Summer","Idina Menzel",1
"Summer","Immediate",1
"Summer","Imperial Atlas",1
"Summer","In Love With a Ghost",1
"Summer","Ingrid Andress",1
"Summer","Inside Lands",1
"Summer","Iron & Wine",1
"Summer","Isak Danielson",1
"Summer","Isobel Belano",1
"Summer","It's Different",1
"Summer","J Lisk",1
"Summer","J. Maya",1
"Summer","J.Cyrus",1
"Summer","J.I the Prince of N.Y",1
"Summer","JAC",1
"Summer","JAHKOY",1
"Summer","JD Allen",1
"Summer","JENCARLOS",1
"Summer","JONES",1
"Summer","JOSEPH",1
"Summer","Jack Garratt",1
"Summer","Jack Jezzro",1
"Summer","Jack Miller",1
"Summer","Jack Van Cleaf",1
"Summer","Jacob David",1
"Summer","Jacob Forever",1
"Summer","Jacob Higgins",1
"Summer","Jacob Pavek",1
"Summer","Jaguar Jonze",1
"Summer","Jaimi Faulkner",1
"Summer","Jake Adler",1
"Summer","Jake Miller",1
"Summer","Jalabert",1
"Summer","James Earl Jones",1
"Summer","James Spiteri",1
"Summer","James Vincent McMorrow",1
"Summer","Jamie Lawson",1
"Summer","Jan Thiel",1
"Summer","Janine",1
"Summer","Jase Moran",1
"Summer","Jason Yu",1
"Summer","Javed Ali",1
"Summer","Jay Park",1
"Summer","Jay Rock",1
"Summer","JayKode",1
"Summer","Jayden Barnes",1
"Summer","Jeet Gannguli",1
"Summer","Jeffrey Iqbal",1
"Summer","Jen Jis",1
"Summer","Jenna Lotti",1
"Summer","Jennifer Hudson",1
"Summer","Jennifer Lopez",1
"Summer","Jennifer Nettles",1
"Summer","Jenny Lange",1
"Summer","Jereena Montemayor",1
"Summer","Jeremy Olander",1
"Summer","Jeremy Soule",1
"Summer","Jeryko",1
"Summer","Jess Glynne",1
"Summer","Jez Dior",1
"Summer","JhayCo",1
"Summer","Jillian Jacqueline",1
"Summer","Jimmie Allen",1
"Summer","Jinsang",1
"Summer","Joan Jett & the Blackhearts",1
"Summer","Joanna Wang",1
"Summer","Joao Marta",1
"Summer","Joe Pass",1
"Summer","Joe Suton",1
"Summer","Joey Bada$$",1
"Summer","Joey Montana",1
"Summer","Johannes Brahms",1
"Summer","John Jefferson",1
"Summer","John Splithoff",1
"Summer","Jonah Kagen",1
"Summer","Jonas Gewald",1
"Summer","Jonas Holmes",1
"Summer","Joongle",1
"Summer","Jordan Davis",1
"Summer","Jordan Maxwell",1
"Summer","Jordan Seigel",1
"Summer","Jordan Ward",1
"Summer","Jordane Tumarinson",1
"Summer","Jords",1
"Summer","Jordy Searcy",1
"Summer","Jose Sanchez",1
"Summer","Joseph Sai",1
"Summer","Josh Kramer",1
"Summer","Joss Austin",1
"Summer","Joy Williams",1
"Summer","Jubin Nautiyal",1
"Summer","Julia Wolf",1
"Summer","Julian Calor",1
"Summer","Julien Dore",1
"Summer","Justin Wellington",1
"Summer","K. S. Harisankar",1
"Summer","K.A.A.N.",1
"Summer","KATIE",1
"Summer","KILLY",1
"Summer","KK",1
"Summer","KLYMVX",1
"Summer","Kadeem Tyrell",1
"Summer","Kailash Kher",1
"Summer","Kaiser Hulenstadt",1
"Summer","Kamaiyah",1
"Summer","Kamryn Freeman",1
"Summer","Kanchan",1
"Summer","Kanishk Seth",1
"Summer","Kansas",1
"Summer","Kansh",1
"Summer","Kara Marni",1
"Summer","Kaushik-Guddu",1
"Summer","Kaza",1
"Summer","Keeley Valentino",1
"Summer","Keen' V",1
"Summer","Keenan",1
"Summer","Keith James",1
"Summer","Kelsea Ballerini",1
"Summer","Kendall Amon",1
"Summer","Kendall Miles",1
"Summer","Kenza Farah",1
"Summer","Ketan Revankar",1
"Summer","Kevin Gates",1
"Summer","Key Glock",1
"Summer","Khia",1
"Summer","Khruangbin",1
"Summer","Kid Ink",1
"Summer","Kidd Keo",1
"Summer","Kimberley Tell",1
"Summer","Kimberly Anne",1
"Summer","King Manyara RFll",1
"Summer","Kiso",1
"Summer","Knowmadic",1
"Summer","Kochetkovv",1
"Summer","Kollegah",1
"Summer","Koste",1
"Summer","Krewella",1
"Summer","Kris Wu",1
"Summer","Krizbeatz",1
"Summer","Krizz Kaliko",1
"Summer","Kuana Torres Kahele",1
"Summer","Kun Faya Kun",1
