"Season","Artist","Plays"
"Summer","Drop City Yacht Club",1
"Summer","EARTHGANG, Dreamville",1
"Summer","Eagles",1
"Summer","Ella Mai",1
"Summer","Ellie Goulding",1
"Summer","Eminem, Dr. Dre, 50 Cent",1
"Summer","Empire Cast",1
"Summer","Eurythmics",1
"Summer","FWC Big Key",1
"Summer","Fekky",1
"Summer","Finatticz",1
"Summer","Fitz and The Tantrums",1
"Summer","Fort Minor",1
"Summer","Fountains of Wayne",1
"Summer","Frank Sinatra",1
"Summer","Frankie Valli",1
"Summer","Freddie Dredd",1
"Summer","Freddie Gibbs",1
"Summer","Freddie Joachim",1
"Summer","G-Eazy, Bebe Rexha",1
"Summer","Gang Starr",1
"Summer","Gary Numan",1
"Summer","Gary Portnoy",1
"Summer","Generationals",1
"Summer","George Harrison",1
"Summer","Ghemon",1
"Summer","Glen Campbell",1
"Summer","Glenn Morrison",1
"Summer","Global Dan",1
"Summer","Gnarls Barkley",1
"Summer","Grandmaster Flash & The Furious Five",1
"Summer","Grimes",1
"Summer","Grover Washington, Jr.",1
"Summer","Grover Washington, Jr., Bill Withers",1
"Summer","Guards",1
"Summer","Gucci Mane, Anuel AA",1
"Summer","Gunna, Chris Brown",1
"Summer","Gwen Stefani",1
"Summer","Gym Class Heroes",1
"Summer","HONNE",1
"Summer","Haddaway",1
"Summer","Hans Albers",1
"Summer","Hanson",1
"Summer","Hardwell",1
"Summer","Harry James and His Orchestra",1
"Summer","Hendersin",1
"Summer","High On Fire",1
"Summer","Hoobastank",1
"Summer","Hott Headzz",1
"Summer","Igor Stravinsky, Columbia Symphony Orchestra",1
"Summer","Isaiah Rashad, Bando.",1
"Summer","J Balvin, Cardi B, Bad Bunny",1
"Summer","J Boog",1
"Summer","JEFF the Brotherhood",1
"Summer","JID, A$AP Ferg",1
"Summer","Jack Johnson",1
"Summer","Jason Mraz",1
"Summer","Jeezy",1
"Summer","Jeremiah Daly",1
"Summer","Jhene Aiko",1
"Summer","Jhene Aiko, 6LACK",1
"Summer","Jimmy Buffett",1
"Summer","Joey Trap",1
"Summer","John Fogerty",1
"Summer","John Newman",1
"Summer","Jonas Blue",1
"Summer","Joywave",1
"Summer","Juicy J",1
"Summer","Julie London",1
"Summer","Jungle",1
"Summer","Justice Crew",1
"Summer","K'naan",1
"Summer","KR Official",1
"Summer","Kali Uchis",1
"Summer","Kalvonix",1
"Summer","Kansas",1
"Summer","Kanye West, JAY-Z, Big Sean",1
"Summer","Kelly Clarkson",1
"Summer","Keys N Krates",1
"Summer","Kid Cudi, Eminem",1
"Summer","Kid Rock",1
"Summer","Kiki Dee, Elton John",1
"Summer","Kin$oul, Cooliecut, Bass Santana",1
"Summer","King Los",1
"Summer","King Staccz",1
"Summer","Kodak Black, Gucci Mane, Bruno Mars",1
"Summer","Kool & The Gang",1
"Summer","Kotze Kotzev",1
"Summer","Kurtis Blow",1
"Summer","LANY",1
"Summer","LION BABE",1
"Summer","LSD",1
"Summer","Lack of Afro",1
"Summer","Lady Gaga",1
"Summer","Lance Skiiiwalker",1
"Summer","Leakers Anonymous",1
"Summer","Lil Durk",1
"Summer","Lil Elt",1
"Summer","Lil Jairmy",1
"Summer","Lil Jon & The East Side Boyz",1
"Summer","Lil Nas X, DaBaby",1
"Summer","Lil Wayne, Drake",1
"Summer","Lil' Romeo",1
"Summer","Link Wray",1
"Summer","Lionel Richie",1
"Summer","Living Colour",1
"Summer","Lizzo, Caroline Smith",1
"Summer","London Music Works",1
"Summer","London On Da Track",1
"Summer","Londynn B",1
"Summer","Luniz",1
"Summer","Lyn Collins",1
"Summer","M City JR",1
"Summer","MAGIC!",1
"Summer","MGMT",1
"Summer","Mac DeMarco",1
"Summer","Mac Dre",1
"Summer","Madagascar 5",1
"Summer","Mally Bandz, Jay Critch, Damii",1
"Summer","Mario Judah",1
"Summer","Mark Battles, FUTURISTIC, Chuuwee",1
"Summer","Mason Chase",1
"Summer","Matt Nathanson",1
"Summer","Matt OX",1
"Summer","Matthew Wilder",1
"Summer","Mavado",1
"Summer","Megan Thee Stallion, Maroon 5",1
"Summer","Metronomy",1
"Summer","Miley Cyrus",1
"Summer","Milky Chance",1
"Summer","Moe",1
"Summer","Molchat Doma",1
"Summer","Morgan Wallen",1
"Summer","Morray, J. Cole, 21 Savage",1
"Summer","Mountain",1
"Summer","Mura Masa, Bonzai",1
"Summer","NF",1
"Summer","NLE Choppa",1
"Summer","Nao",1
"Summer","Ne-Yo",1
"Summer","NehruvianDOOM",1
"Summer","Nena",1
"Summer","Niall Horan",1
"Summer","Nicki Minaj, Lil Wayne",1
"Summer","Nico & Vinz",1
"Summer","Nio Garcia, Casper Magico, Bad Bunny",1
"Summer","No Rome",1
"Summer","Nyan Cat",1
"Summer","Oh Honey",1
"Summer","Olly Murs",1
"Summer","Omen, Dreamville",1
"Summer","Omen, Dreamville, Ari Lennox",1
"Summer","OneRepublic, Alesso",1
"Summer","Original Broadway Cast of """"Hamilton"""", Leslie Odom, Jr.",1
"Summer","Pat Benatar",1
"Summer","Paul Wall, Nelly, Ali & Big Gipp",1
"Summer","Peezy",1
"Summer","Pennywise",1
"Summer","Pete Bellis & Tommy",1
"Summer","Phil Collins",1
"Summer","Philip Bailey, Phil Collins",1
"Summer","Piero Piccioni",1
"Summer","Plain White T's",1
"Summer","Pooh Shiesty",1
"Summer","Popp Hunna",1
"Summer","Pressure",1
"Summer","Pretty Lights",1
"Summer","Pro Musica Kiev, Kapp, cond.",1
"Summer","Problem, Jay Rock, Jack Harlow",1
"Summer","Pusha T, Nigo",1
"Summer","Pusha T, Nigo, Clipse",1
"Summer","Quadeca, Moxas, KIL, EGOVERT",1
"Summer","Quality Control, Lil Yachty",1
"Summer","Quality Control, Migos, Lil Yachty",1
"Summer","Quavo, Quality Control, Nicki Minaj",1
"Summer","RIZ LA VIE",1
"Summer","RMC Mike",1
"Summer","Raphael Lake, Daniel Ryan Murphy, Ben Fisher, Aaron Levy",1
"Summer","Rascal Flatts",1
"Summer","Raury",1
"Summer","Rauw Alejandro, Bad Bunny",1
"Summer","Reeseynem",1
"Summer","Rehab",1
"Summer","Reuel",1
"Summer","Rich The Kid, Mally Bandz, Jay Critch",1
"Summer","Rick Astley",1
"Summer","Rick Springfield",1
"Summer","Ricky Martin",1
"Summer","Rico Nasty",1
"Summer","Rihanna, Mike WiLL Made-It",1
"Summer","Rihanna, Paul McCartney, Kanye West",1
"Summer","Rj Lamont",1
"Summer","Roar",1
"Summer","Robin Schulz, Lilly Wood and The Prick",1
"Summer","Rod Wave, Lil Durk, Lil Baby",1
"Summer","Ron Artest",1
"Summer","Roy Blair",1
"Summer","Rudimental",1
"Summer","Rylo Rodriguez, Lil Baby",1
"Summer","S'borte",1
"Summer","SaeTheGuard, Jay Critch",1
"Summer","SahBabii",1
"Summer","Sam Hunt",1
"Summer","Sam Sparro",1
"Summer","Sam.Sts",1
"Summer","Santana",1
"Summer","Seafood Sam",1
"Summer","Sean Paul",1
"Summer","Selena Gomez",1
"Summer","Shakira",1
"Summer","Sharpe",1
"Summer","Shontelle",1
"Summer","Silk Sonic, Bruno Mars, Anderson .Paak",1
"Summer","Simple Plan",1
"Summer","Sisqo",1
"Summer","Ski Mask the Slump God, Kin$oul, Craig Xen, Cooliecut",1
"Summer","Sleepy Hallow, Foushee",1
"Summer","Soundgarden",1
"Summer","Starship",1
"Summer","Steve Aoki, Moxie Raia",1
"Summer","Stevie Nicks",1
"Summer","Stillwater Giants",1
"Summer","Sting, Shaggy",1
"Summer","Sugarland",1
"Summer","Supergrass",1
"Summer","Survivor",1
"Summer","Swae Lee, Pop Smoke, Lil Tjay",1
"Summer","T-Wayne",1
"Summer","TLC",1
"Summer","TWENTY88",1
"Summer","Taihaul",1
"Summer","Taio Cruz, Ludacris",1
"Summer","Takeoff, Quality Control, Offset",1
"Summer","Talib Kweli",1
"Summer","Tech N9ne",1
"Summer","Telekinesis",1
"Summer","The All-American Rejects",1
"Summer","The Association",1
"Summer","The Cadillac Three",1
"Summer","The Chicharones",1
"Summer","The Dandy Warhols",1
"Summer","The Disneyland Children's Chorus",1
"Summer","The Hollies",1
"Summer","The Internet",1
"Summer","The Joy Formidable",1
"Summer","The Kid LAROI, Juice WRLD",1
"Summer","The Kid LAROI, Justin Bieber",1
"Summer","The Knife",1
"Summer","The Mamas & The Papas",1
"Summer","The Moth & The Flame",1
"Summer","The Naked and Famous",1
"Summer","The Neptunes, Pop Smoke",1
"Summer","The Raconteurs",1
"Summer","The Royal Concept",1
"Summer","The Score",1
"Summer","The Soulsonic Force, Afrika Bambaataa",1
"Summer","The Spencer Davis Group",1
"Summer","The Strokes",1
"Summer","The Turtles",1
"Summer","The Verve",1
"Summer","The Watts 103rd Street Rhythm Band, Charles Wright",1
"Summer","The Wiggles",1
"Summer","Thin Lizzy",1
"Summer","Thirty40",1
"Summer","Thundercat",1
"Summer","Tiffany",1
"Summer","Tigertown",1
"Summer","Timbaland",1
"Summer","Toploader",1
"Summer","Tor Miller",1
"Summer","Tory Lanez, Lil Tjay",1
"Summer","Tove Lo",1
"Summer","Travis Scott, T.I.",1
"Summer","Trinidad James",1
"Summer","Trippie Redd, PARTYNEXTDOOR",1
"Summer","Troyman",1
"Summer","Twista",1
"Summer","Twisted Sister",1
"Summer","Ty Dolla $ign, Khalid, 6LACK",1
"Summer","Ty Dolla $ign, Lauren Jauregui",1
"Summer","TyFontaine",1
"Summer","Tyler, The Creator, Nigo",1
"Summer","U2",1
"Summer","UGK, JAY-Z",1
"Summer","UnoDeuce",1
"Summer","VIC MENSA, Skrillex",1
"Summer","Vampire Weekend",1
"Summer","Vance Joy",1
"Summer","Vendetta, Matches, Jay Critch, Damii",1
"Summer","Vendetta, RicoBaby, Mari Mac, Jay Critch, Doe Gwapo",1
"Summer","Verbal, Keith Ape, Famous Dex, 88rising",1
"Summer","Wakai, Mick Jenkins",1
"Summer","Whitney Houston",1
"Summer","Wings, Paul McCartney",1
"Summer","Wiz Khalifa, 2 Chainz",1
"Summer","Wizkid",1
"Summer","XORA",1
"Summer","XXXTENTACION, Kin$oul, Kid Trunks, Flyboy Tarantino, Bass Santana",1
"Summer","XXXTENTACION, Matt OX",1
"Summer","Xilent",1
"Summer","YGTUT",1
"Summer","YNW BSlime",1
"Summer","YNW Melly",1
"Summer","YONAS",1
"Summer","You Me At Six",1
"Summer","Young M.A",1
"Summer","Young Money",1
"Summer","Young T & Bugsey",1
"Summer","Yuksek",1
"Summer","YungKash K1k",1
"Summer","bbno$, Y2K",1
"Summer","beabadoobee, Powfu",1
"Summer","blackbear, Machine Gun Kelly",1
"Summer","brentalfloss",1
"Summer","iLoveMakonnen, Lil Peep",1
"Summer","ikarlijustine",1
"Summer","monte booker, Kota the Friend, Felly",1
"Summer","pxdillx",1
"Summer","slowthai, Denzel Curry",1
"Summer","slowthai, Skepta",1
"Summer","will.i.am, The Script",1
"Winter","14 trapdoors",1
"Winter","1480434335",1
"Winter","2 Milly",1
"Winter","24hrs",1
"Winter","24kGoldn",1
"Winter","2Pac",1
"Winter","2forwOyNE",1
"Winter","3OH!3",1
"Winter","6 Dogs",1
"Winter","645AR",1
"Winter","A Thousand Horses",1
"Winter","AC/DC",1
"Winter","ALLBLACK",1
"Winter","AUDREY NUNA",1
"Winter","Aaryan Shah",1
"Winter","Ace of Base",1
"Winter","Akon",1
"Winter","Al Green",1
"Winter","Alabama Shakes",1
"Winter","Alex Clare",1
"Winter","All Time Low",1
"Winter","Alphaville",1
"Winter","AlunaGeorge",1
"Winter","Ana Tijoux",1
"Winter","Anarbor",1
"Winter","Andy Grammer",1
"Winter","Aretha Franklin",1
"Winter","Audio Push",1
"Winter","Auntie Piggy",1
"Winter","Baauer",1
"Winter","Bad Meets Evil",1
"Winter","Bahamas",1
"Winter","Baltimora",1
"Winter","Bananarama",1
"Winter","Band of Skulls",1
"Winter","Barry White",1
"Winter","Bas",1
"Winter","Bee Gees",1
"Winter","Belly",1
"Winter","Ben E. King",1
"Winter","Big Boi",1
"Winter","Big Data",1
"Winter","Big Time Rush",1
"Winter","Bill Withers",1
"Winter","Billy Idol",1
"Winter","Biz Markie",1
"Winter","Black Joe Lewis",1
"Winter","Blaqbonez",1
"Winter","Bleachers",1
"Winter","Bobby Caldwell",1
"Winter","Bon Jovi",1
"Winter","Britt Nicole",1
"Winter","Brock Berrigan",1
"Winter","CRO",1
"Winter","Caleb Colossus",1
"Winter","Calvin Priice",1
"Winter","Capital Cities",1
"Winter","Carlyle Fraser",1
"Winter","Cartoon Cereal",1
"Winter","Cha Cha Slide",1
"Winter","Chairlift",1
"Winter","Chaka Khan",1
"Winter","Chedda Da Connect",1
"Winter","Cheech & Chong",1
"Winter","Chiddy Bang",1
"Winter","Chris Miles",1
"Winter","Christina Aguilera",1
"Winter","Clean Bandit",1
"Winter","Clipse",1
"Winter","Conrad Sewell",1
"Winter","Corbin",1
"Winter","Cream",1
"Winter","Crosby, Stills, Nash & Young",1
"Winter","Cuban Doll",1
"Winter","Cyndi Lauper",1
"Winter","DGL Flow",1
"Winter","DJ Designer Drugz",1
"Winter","DJ Fresh",1
"Winter","DaAce",1
"Winter","Dae Dae",1
"Winter","Dame D.O.L.L.A.",1
"Winter","Dan Bull",1
"Winter","Danny Towers, DJ Scheme",1
"Winter","Darude",1
"Winter","David Guetta, Akon",1
"Winter","Daya",1
"Winter","DeJ Loaf",1
"Winter","Dean Martin",1
"Winter","Destiny's Child",1
"Winter","Dexys Midnight Runners",1
"Winter","DigBarGayRaps",1
"Winter","Down Under Devils",1
"Winter","Dreamville",1
"Winter","Dro Kenji, DC The Don",1
"Winter","Drop City Yacht Club",1
"Winter","Dusty Springfield",1
"Winter","E-40",1
"Winter","ELIO",1
"Winter","EVAN GIIA",1
"Winter","Earl St. Clair",1
"Winter","Empire Cast",1
"Winter","Ennio Morricone",1
"Winter","Europe",1
"Winter","FKJ, Bas",1
"Winter","Fergie",1
"Winter","Fetty Wap, A Boogie wit da Hoodie, 6ix9ine",1
"Winter","Figure",1
"Winter","Finger Eleven",1
"Winter","Fitz and The Tantrums",1
"Winter","Florida Georgia Line",1
"Winter","Flying Lotus",1
"Winter","Four Tet",1
"Winter","Fran Ocean",1
"Winter","Frankie Valli",1
"Winter","Free Nationals",1
"Winter","Funeral Party",1
"Winter","G-Unit",1
"Winter","GAMPER & DADONI",1
"Winter","Gabe Gifted",1
"Winter","Generationals",1
"Winter","George Michael",1
"Winter","Ghemon",1
"Winter","Ghetto Sage",1
"Winter","Glass Animals",1
"Winter","Golden Earring",1
"Winter","Gotye",1
"Winter","Greta Van Fleet",1
"Winter","Gwen Stefani",1
"Winter","HAIM",1
"Winter","Haiti Babii",1
"Winter","Hanson",1
"Winter","Heart",1
"Winter","Hogni",1
"Winter","Hoobastank",1
"Winter","Hozier",1
"Winter","ICYTWAT",1
"Winter","Ina-P, DJ Inappropriate",1
"Winter","Inner Circle",1
"Winter","Internet Money, Gunna, Don Toliver",1
"Winter","J Dilla",1
"Winter","J Hus, Dave",1
"Winter","J. Cole, Bas, 6LACK",1
"Winter","J. Cole, Dreamville",1
"Winter","JAY-Z, Alicia Keys",1
"Winter","JAY-Z, Beyonce Knowles",1
"Winter","Jack Harlow, Eminem, Cordae",1
"Winter","Jack Johnson",1
"Winter","Jain",1
"Winter","Jake Bugg",1
"Winter","James Brown",1
"Winter","Janet Jackson",1
"Winter","Jay Sean",1
"Winter","Jeremih, 50 Cent",1
"Winter","Jessie J",1
"Winter","Jimi Hendrix",1
"Winter","Jodeci",1
"Winter","Joe Moses",1
"Winter","Joey Bada$$, Ab-Soul",1
"Winter","John Denver",1
"Winter","Joseph McFashion",1
"Winter","Journey",1
"Winter","K CAMP",1
"Winter","KONGOS",1
"Winter","KR Official",1
"Winter","Kamaiyah",1
"Winter","Kent Jones",1
"Winter","Kesha",1
"Winter","Kevin George",1
"Winter","Kid Rock",1
"Winter","KiddNeutron",1
"Winter","Kiiara",1
"Winter","Killumantii",1
"Winter","Kiss",1
"Winter","Klondike Blonde",1
"Winter","Kodak Black, Gucci Mane, Bruno Mars",1
"Winter","Kodie Shane",1
"Winter","Koi, Dylvinci",1
"Winter","Kris Allen",1
"Winter","LMFAO",1
"Winter","Lady Leshurr",1
"Winter","Lana Del Rey",1
"Winter","LazyTown",1
"Winter","Life Of Dillon",1
"Winter","Lights Over Paris",1
"Winter","Lil Baby, Layton Greene, City Girls",1
"Winter","Lil Durk, King Von",1
"Winter","Lil Kleine",1
"Winter","Lil Pump, French Montana, Diplo",1
"Winter","Lil Pump, Kanye West",1
"Winter","Lil Tjay",1
"Winter","Lil Wayne, Drake",1
"Winter","Lil Wayne, Kanye West, Eminem, Drake",1
"Winter","Logic1000",1
"Winter","Lord Huron",1
"Winter","Lorde",1
"Winter","Los Rakas",1
"Winter","Louis Armstrong",1
"Winter","Louis The Child",1
"Winter","Ludacris",1
"Winter","LunchMoney Lewis",1
"Winter","M.C. Breed, DFC",1
"Winter","MF DOOM, CZARFACE",1
"Winter","MIKNNA, Kadhja Bonet, JID, Free Nationals",1
"Winter","Machine Gun Kelly, Camila Cabello",1
"Winter","Madvillain",1
"Winter","Manic Street Preachers",1
"Winter","Marc E. Bassy",1
"Winter","Mark Battles",1
"Winter","Mark Knight",1
"Winter","Martha Reeves & The Vandellas",1
"Winter","Martin Solveig, Good Times Ahead",1
"Winter","Marvin Gaye",1
"Winter","Mason Chase",1
"Winter","Matchbox Twenty",1
"Winter","Matt OX",1
"Winter","Matthew Tavares, Earl Sweatshirt, Chester Handsen, Alex Sowinski",1
"Winter","Metro Boomin, A$AP Rocky",1
"Winter","Metro Station",1
"Winter","Michael Giacchino, Camille",1
"Winter","Mick Jenkins, Disclosure",1
"Winter","Mick Jenkins, Isaac Zale",1
"Winter","Migos, Future",1
"Winter","Mila J",1
"Winter","Miley Cyrus",1
"Winter","Missy Elliott",1
"Winter","Mob vision",1
"Winter","Modestep",1
"Winter","Monster Truck",1
"Winter","Mooski",1
"Winter","Morray, J. Cole, 21 Savage",1
"Winter","Mountain",1
"Winter","Mr. Mister",1
"Winter","Muse",1
"Winter","N.E.R.D, Future",1
"Winter","NF",1
"Winter","NLE Choppa",1
"Winter","Nancy Ajram",1
"Winter","Naughty Boy",1
"Winter","Ne-Yo",1
"Winter","Nickelback",1
"Winter","Nicki Minaj, Lil Wayne",1
"Winter","Nicole Dollanganger",1
"Winter","No Jumper",1
"Winter","NoCap, Dro Kenji",1
"Winter","Nothing But Thieves",1
"Winter","Now, Now",1
"Winter","NxWorries, Knxwledge, H.E.R., Anderson .Paak",1
"Winter","ODIE",1
"Winter","Oddisee",1
"Winter","Oh Honey",1
"Winter","Olly Murs",1
"Winter","One Direction",1
"Winter","Only The Family, Lil Durk",1
"Winter","Operation Ivy",1
"Winter","Owl City",1
"Winter","PUBLIC",1
"Winter","Parade of Lights",1
"Winter","Pardison Fontaine",1
"Winter","Parliament",1
"Winter","Passion Pit",1
"Winter","Peggy Lee",1
"Winter","Pell",1
"Winter","Petit Biscuit",1
"Winter","Petula Clark",1
"Winter","Pharrell Williams, Gwen Stefani",1
"Winter","Pi'erre Bourne",1
"Winter","Pink Guy",1
"Winter","Pitbull, Ne-Yo",1
"Winter","Plain White T's",1
"Winter","Playboi Carti, Nicki Minaj",1
"Winter","Pop Smoke, Migos",1
"Winter","Porter Robinson",1
"Winter","Pritam, Piyush Kapoor, Arijit Singh, Aditi Singh Sharma",1
"Winter","Problem, Jay Rock, Jack Harlow",1
"Winter","Procol Harum",1
"Winter","Project Pat",1
"Winter","Pryda",1
"Winter","Quality Control, Migos, Lil Yachty",1
"Winter","Rapsody",1
"Winter","Ray Noble and His Orchestra",1
"Winter","Ray Vaughn, Isaiah Rashad",1
"Winter","Regard",1
"Winter","Remy Ma",1
"Winter","Rence",1
"Winter","Rhye",1
"Winter","Rich Homie Quan",1
"Winter","Rich The Kid, London On Da Track",1
"Winter","Richie Allen & The Pacific Surfers",1
"Winter","Ricky Martin",1
"Winter","Ricky Nelson",1
"Winter","Rihanna, N.E.R.D",1
"Winter","Rio Da Yung Og, RMC Mike",1
"Winter","Rita Ora",1
"Winter","River Tiber",1
"Winter","Rixton",1
"Winter","Ro Ransom",1
"Winter","Rob $tone",1
"Winter","Rob Curly",1
"Winter","Robin Thicke",1
"Winter","Rockabye Baby!",1
"Winter","Rockin' Rebels",1
"Winter","Roddy Ricch, Internet Money, Don Toliver",1
"Winter","Roddy Ricch, Marshmello",1
"Winter","Rodrigo Amarante",1
"Winter","Ron Carter, Romeo Penque, Ralph MacDonald, Phil Bodner, Marvin Stamm, John Tropea, Jim Buffington, Jack Knitzer, Hubert Laws, Garnett Brown, Don Sebesky, David Friedman, Bob James, Billy Cobham, Alan Rubin",1
"Winter","Roy Woods",1
"Winter","Run The Jewels",1
"Winter","Saint Parrish, Mick Jenkins",1
"Winter","Salt-N-Pepa, En Vogue",1
"Winter","Sandy Nelson",1
"Winter","Santana",1
"Winter","Sara Bareilles",1
"Winter","Scoopa",1
"Winter","Shofu",1
"Winter","Sia, Angel Haze",1
"Winter","Sian Cotton",1
"Winter","Sigala",1
"Winter","Simon & Garfunkel",1
"Winter","Simple Plan",1
"Winter","Smino, Bari",1
"Winter","Smino, Kenny Beats, JID",1
"Winter","Smokepurpp, Murda Beatz",1
"Winter","Smokey Robinson & The Miracles",1
"Winter","Smooky MarGielaa",1
"Winter","Snakehips",1
"Winter","Snoop Dogg, Pharrell Williams",1
"Winter","Social House",1
"Winter","Sofi de la Torre",1
"Winter","Soft Cell",1
"Winter","Sonny & Cher",1
"Winter","Souly Had",1
"Winter","Soundgarden",1
"Winter","Starship",1
"Winter","Statik Selektah",1
"Winter","Steve Lacy",1
"Winter","Stokeswood",1
"Winter","Stunna 4 Vegas",1
"Winter","Supa Bwe, Mick Jenkins",1
"Winter","Survivor",1
"Winter","TJ Porter",1
"Winter","Taio Cruz",1
"Winter","Tammi Terrell, Marvin Gaye",1
"Winter","Tantric",1
"Winter","Team Clutch",1
"Winter","Telekinesis",1
"Winter","Tesla",1
"Winter","The Archies",1
"Winter","The Backseat Lovers",1
"Winter","The Belairs",1
"Winter","The Centurions",1
"Winter","The Champs",1
"Winter","The Drifters",1
"Winter","The Fender IV",1
"Winter","The Five Satins",1
"Winter","The Flaming Lips",1
"Winter","The Frights",1
"Winter","The Game",1
"Winter","The Game, Kanye West",1
"Winter","The Gaslight Anthem",1
"Winter","The Hondells",1
"Winter","The Interrupters",1
"Winter","The Isley Brothers",1
"Winter","The Left Banke",1
"Winter","The Lumineers",1
"Winter","The Marketts",1
"Winter","The Moth & The Flame",1
"Winter","The Mowgli's",1
"Winter","The Offspring",1
"Winter","The Outfield",1
"Winter","The Pack a.d.",1
"Winter","The Pretty Reckless",1
"Winter","The Pyramids",1
"Winter","The Rare Occasions",1
"Winter","The Ready Set",1
"Winter","The Righteous Brothers",1
"Winter","The Rip Chords",1
"Winter","The Rivieras",1
"Winter","The Ronettes",1
"Winter","The Sandals",1
"Winter","The Strokes",1
"Winter","The Teenagers, Frankie Lymon",1
"Winter","The Tornadoes",1
"Winter","The Twisters, Rockin' Dopsie, Paul Simon",1
"Winter","The Verve",1
"Winter","The Watts 103rd Street Rhythm Band, Charles Wright",1
"Winter","The Weeknd, Ariana Grande",1
"Winter","Thrice",1
"Winter","Tigertown",1
"Winter","Tinashe",1
"Winter","Tommy Fleece",1
"Winter","Toro y Moi",1
"Winter","Tove Lo",1
"Winter","Travis Scott, Baby Keem",1
"Winter","Travis Scott, Lil Durk, Lil Baby",1
"Winter","Travis Scott, Metro Boomin, Future",1
"Winter","Trevor Daniel",1
"Winter","Trick Trick",1
"Winter","Trinidad James",1
"Winter","Trippie Redd, Cydnee with a C, Chris King",1
"Winter","Trippie Redd, Juice WRLD",1
"Winter","Trippie Redd, PARTYNEXTDOOR",1
"Winter","Trippie Redd, Playboi Carti",1
"Winter","Trippie Redd, Rocket Da Goon, Chris King",1
"Winter","Trouble, Mike WiLL Made-It, Drake",1
"Winter","Troy Ave",1
"Winter","Ty Dolla $ign, Lauren Jauregui",1
"Winter","UnoTheActivist, Trippie Redd",1
"Winter","V.I.C.",1
"Winter","Van Halen",1
"Winter","Vi Seconds, Dan Bull",1
"Winter","Victorious Cast",1
"Winter","Vika Jigulina, Edward Maya",1
"Winter","Vince Guaraldi Trio",1
"Winter","Vishal & Shekhar, Benny Dayal",1
"Winter","Vishal & Shekhar, Neeti Mohan, Benny Dayal",1
"Winter","Vladimir Fedoseyev, Tchaikovsky Symphony Orchestra, Paul Gulda",1
"Winter","Watson, Sona, Jonah Zed",1
"Winter","William Horberg, Robert Wienroder, Anna Hauss",1
"Winter","Wilmer & The Dukes",1
"Winter","Wiz Khalifa, Snoop Dogg",1
"Winter","Yo Gotti",1
"Winter","Young Lee",1
"Winter","Young Stoner Life",1
"Winter","Yung Bans",1
"Winter","Yung Pinch, Yung Bans, Rich Brian, Higher Brothers, Don Krez, 88rising",1
"Winter","Yung Tory, Nafe Smallz",1
"Winter","ZAYN",1
"Winter","Zacari, Ab-Soul",1
"Winter","Zara Larsson, MNEK",1
"Winter","Zayion McCall, Zay Hilfigerrr",1
"Winter","Zaytoven",1
"Winter","Zedd",1
"Winter","benny blanco, Juice WRLD",1
"Winter","drake",1
"Winter","dv/sn",1
"Winter","ericdoa",1
"Winter","fousey",1
"Winter","iLOVEFRiDAY",1
"Winter","iLoveMakonnen, Lil Peep",1
"Winter","iann dior",1
"Winter","lovelytheband",1
"Winter","midwxst, Dro Kenji",1
"Winter","monte booker",1
"Winter","monte booker, Kota the Friend, Felly",1
"Winter","will.i.am",1
