"Month","Artist","Plays"
"01","Sasha Alex Sloan",15
"01","fun.",15
"02","A R I Z O N A",15
"02","Alec Benjamin",15
"02","Enrique Iglesias",15
"02","J Balvin",15
"02","Kimberly Anne",15
"02","SRTW",15
"02","Zedd",15
"03","Fuse ODG",15
"03","Johnny Stimson",15
"03","Lostboycrow",15
"03","Rex Orange County",15
"03","Rich The Kid",15
"03","Russ",15
"03","Shawn Mendes",15
"03","Yiruma",15
"03","dhruv",15
"04","CNCO",15
"04","Hans Zimmer",15
"04","Marshmello",15
"04","Mau y Ricky",15
"04","Nujabes",15
"04","Rex Orange County",15
"04","Years & Years",15
"05","Ariana Grande",15
"05","Arijit Singh",15
"05","Bastille",15
"05","Farruko",15
"05","KYLE",15
"05","Lewis Capaldi",15
"05","Mike Perry",15
"05","Pitbull",15
"05","SAINt JHN",15
"06","H.E.R.",15
"06","ILLENIUM",15
"06","blackbear",15
"07","Daddy Yankee",15
"07","David Guetta",15
"07","Far East Movement",15
"07","Frank Ocean",15
"07","JP Cooper",15
"07","Lil Uzi Vert",15
"07","SAINt JHN",15
"07","San Holo",15
"07","The Cinematic Orchestra",15
"07","fun.",15
"08","Blue Ivy",15
"08","Flume",15
"08","Gryffin",15
"08","Israel Kamakawiwo'ole",15
"08","Justin Bieber",15
"08","Kazy Lambist",15
"08","RINI",15
"08","Rex Orange County",15
"08","San Holo",15
"08","The Cinematic Orchestra",15
"08","Tyler and Mark",15
"08","ZAYN",15
"09","Fuse ODG",15
"09","James TW",15
"09","Juice WRLD",15
"09","Lucky Daye",15
"09","Luna Meguise",15
"09","Matilda Charpie",15
"09","Surfaces",15
"09","Travis Scott",15
"09","Zedd",15
"09","benny blanco",15
"10","A R I Z O N A",15
"10","Alan Walker",15
"10","Harry Styles",15
"10","James Arthur",15
"10","KYLE",15
"10","Maroon 5",15
"10","Whethan",15
"10","therealTylerJordan",15
"10","yaeow",15
"11","A R I Z O N A",15
"11","Emmit Fenn",15
"11","James Blake",15
"11","Jaymes Young",15
"11","Louis The Child",15
"11","Noah Kahan",15
"11","Shallou",15
"11","Tom Odell",15
"12","Bruno Mars",15
"12","H.E.R.",15
"12","J Balvin",15
"12","Juke Ross",15
"12","Kasbo",15
"12","Luis Fonsi",15
"12","MAX",15
"12","Martin Garrix",15
"12","Moha La Squale",15
"12","Naza",15
"12","Raven Corteir",15
"12","Sid Sriram",15
"01","Anson Seabra",14
"01","Bruno Major",14
"01","Finding Hope",14
"01","Kanye West",14
"01","Kid Cudi",14
"01","Limited Tym",14
"01","Lucky Daye",14
"01","San Holo",14
"01","Surfaces",14
"01","Tyler and Mark",14
"02","Bryce Vine",14
"02","Calum Scott",14
"02","Drake",14
"02","Jai Wolf",14
"02","Labrinth",14
"02","Limited Tym",14
"02","Nightcall",14
"02","OneRepublic",14
"02","Robyn Sherwell",14
"02","Sarcastic Sounds",14
"02","XXXTENTACION",14
"03","ILLENIUM",14
"03","Jai Wolf",14
"03","James Blake",14
"03","Novo Amor",14
"03","Stanislav Gallin",14
"03","VAX",14
"04","Childish Gambino",14
"04","Dean Lewis",14
"04","Emmit Fenn",14
"04","Jonas Blue",14
"04","Kacey Musgraves",14
"04","Katy Perry",14
"04","Lostboycrow",14
"04","Mokita",14
"04","Pentatonix",14
"04","Verzache",14
"05","Childish Gambino",14
"05","Chris Brown",14
"05","Clean Bandit",14
"05","ILLENIUM",14
"05","MAX",14
"05","SAFE",14
"05","Takagi & Ketra",14
"05","Thomas Newman",14
"06","Atif Aslam",14
"06","Bastille",14
"06","Blxst",14
"06","Bruno Mars",14
"06","Conkarah",14
"06","Flume",14
"06","J Balvin",14
"06","Miguel",14
"06","The Cinematic Orchestra",14
"06","VAX",14
"06","almost monday",14
"06","ayokay",14
"07","Kaskade",14
"07","Klangkarussell",14
"07","Lolo Zouai",14
"07","Rihanna",14
"07","Sia",14
"07","Travis Scott",14
"07","ZAYN",14
"08","AJ Mitchell",14
"08","Dilaz",14
"08","George Ezra",14
"08","Lil Uzi Vert",14
"08","Luna Meguise",14
"08","Major Lazer",14
"08","Masego",14
"08","Matter and Energy",14
"08","Sia",14
"08","Sid Sriram",14
"08","Tungevaag",14
"08","Vishal-Shekhar",14
"09","Charmaine D'Avis",14
"09","Chris Brown",14
"09","Elephante",14
"09","Flume",14
"09","George Ezra",14
"09","J-AX",14
"09","Maluma",14
"09","Miguel",14
"09","Otto A. Totland",14
"09","RL Grime",14
"09","The Kid LAROI",14
"10","Alicia Keys",14
"10","Emmit Fenn",14
"10","John Legend",14
"10","Miro",14
"10","The Head And The Heart",14
"10","The Lumineers",14
"10","ZAYN",14
"11","Bryson Tiller",14
"11","Jasleen Royal",14
"11","Jatin-Lalit",14
"11","Marshmello",14
"11","RINI",14
"11","Rochak Kohli",14
"11","Sarcastic Sounds",14
"11","The Mayries",14
"11","keshi",14
"12","6ix9ine",14
"12","Enrique Iglesias",14
"12","FINNEAS",14
"12","Finding Hope",14
"12","Hollow Coves",14
"12","Jhene Aiko",14
"12","Juice WRLD",14
"12","Justin Bieber",14
"12","Lukas Graham",14
"12","Marco Delicio",14
"12","Marshmello",14
"12","Mister V",14
"12","Nelit Gro",14
"12","Pedro Capo",14
"12","Sebastian Pol",14
"12","Tones And I",14
"12","Whethan",14
"12","Wolfgang Amadeus Mozart",14
"12","Xavier Ronte",14
"12","fun.",14
"01","Alan Walker",13
"01","Andy Grammer",13
"01","Avicii",13
"01","Bryce Vine",13
"01","Chelsea Cutler",13
"01","Emmit Fenn",13
"01","Imagine Dragons",13
"01","SAINt JHN",13
"02","Alexander 23",13
"02","Alvaro",13
"02","Brooklyn Duo",13
"02","Bruno Mars",13
"02","Cali Y El Dandee",13
"02","Camila Cabello",13
"02","Emmit Fenn",13
"02","Jon Schmidt",13
"02","Josep Alba",13
"02","Kamal.",13
"02","Kasbo",13
"02","MAX",13
"02","Masego",13
"02","Noah Cyrus",13
"02","Ollie MN",13
"02","Superorganism",13
"02","Surfaces",13
"03","Agnes Obel",13
"03","Alle Farben",13
"03","Borgeous",13
"03","David Guetta",13
"03","Gryffin",13
"03","Pentatonix",13
"03","Roy Woods",13
"03","SZA",13
"03","Sarcastic Sounds",13
"03","keshi",13
"04","Frances",13
"04","Halsey",13
"04","Lil Dicky",13
"04","Major Lazer",13
"04","Marnik",13
"04","NIKI",13
"04","PRETTYMUCH",13
"04","Sky McCreery",13
"04","Surfaces",13
"04","Youngr",13
"04","Zedd",13
"04","fun.",13
"04","keshi",13
"05","Alina Baraz",13
"05","Anson Seabra",13
"05","Big Sean",13
"05","FINNEAS",13
"05","Louis The Child",13
"05","MELON",13
"05","Pentatonix",13
"05","Rihanna",13
"05","SRTW",13
"05","Sarcastic Sounds",13
"05","Tate McRae",13
"05","The Chainsmokers",13
"05","The Cinematic Orchestra",13
"05","Tiesto",13
"05","Tom Ameen",13
"05","XXXTENTACION",13
"05","benny blanco",13
"06","Axwell /\ Ingrosso",13
"06","Jaden",13
"06","Jai Wolf",13
"06","Jon Bellion",13
"06","Kamal.",13
"06","Luna Meguise",13
"06","Majestic Sleep",13
"06","Sam Smith",13
"06","Sasha Alex Sloan",13
"06","Sia",13
"06","ZAYN",13
"07","BANNERS",13
"07","Beyonce",13
"07","Big Sean",13
"07","Cheat Codes",13
"07","Julia Michaels",13
"07","Justin Bieber",13
"07","Masego",13
"07","Pop Smoke",13
"07","Roxy Tones",13
"07","Ski Mask The Slump God",13
"07","Wallows",13
"08","AJR",13
"08","Agnes Obel",13
"08","Ali Gatie",13
"08","Daniel Schulz",13
"08","Dekleyn",13
"08","Herdis Stefansdottir",13
"08","John Mayer",13
"08","KSHMR",13
"08","Labrinth",13
"08","Otto A. Totland",13
"08","Rannar Sillard",13
"08","Rudimental",13
"08","Shallou",13
"08","Sven Stierna",13
"08","Taylor Swift",13
"08","The City of Prague Philharmonic Orchestra",13
"08","Yiruma",13
"08","iann dior",13
"09","Bastille",13
"09","Bruno Mars",13
"09","Lil Wayne",13
"09","PRETTYMUCH",13
"09","Peter Manos",13
"09","SZA",13
"09","Sia",13
"09","Sub Urban",13
"09","Sven Stierna",13
"09","Takagi & Ketra",13
"09","Universo",13
"09","Whethan",13
"09","Why Don't We",13
"09","Yiruma",13
"10","21 Savage",13
"10","Andy Grammer",13
"10","Aries",13
"10","Bryce Vine",13
"10","Calum Scott",13
"10","Col3trane",13
"10","Coldplay",13
"10","Cuco",13
"10","John Adams",13
"10","Joji",13
"10","Lewis Watson",13
"10","Luis Fonsi",13
"10","Noah Kahan",13
"10","shy martin",13
"11","Alok",13
"11","Fuse ODG",13
"11","Imagine Dragons",13
"11","John Mayer",13
"11","Kamal.",13
"11","LANY",13
"11","Lewis Watson",13
"11","Martin Garrix",13
"11","Mithoon",13
"11","Peach Tree Rascals",13
"11","Rex Orange County",13
"11","Tame Impala",13
"12","Arizona Zervas",13
"12","Calum Scott",13
"12","Coldplay",13
"12","Foudeqush",13
"12","GIMS",13
"12","Huncho Jack",13
"12","Sam Smith",13
"12","The Chainsmokers",13
"12","Zedd",13
"12","tobi lou",13
"01","Dean Lewis",12
"01","Frank Ocean",12
"01","Hans Zimmer",12
"01","Maite Perroni",12
"01","Major Lazer",12
"01","Metro Boomin",12
"01","Of Monsters and Men",12
"01","Robin Schulz",12
"01","Shallou",12
"01","Tyler Ward",12
"01","Whethan",12
"02","6LACK",12
"02","Andy Grammer",12
"02","Great Good Fine Ok",12
"02","Jonas Blue",12
"02","Lucky Daye",12
"02","Ludovico Einaudi",12
"02","Maroon 5",12
"02","Novo Amor",12
"02","R. Kelly",12
"02","Sam Smith",12
"02","Shallou",12
"02","UMI",12
"02","ZAYN",12
"02","lovelytheband",12
"03","Akon",12
"03","American Authors",12
"03","Andrew McMahon in the Wilderness",12
"03","Cheat Codes",12
"03","Enrique Iglesias",12
"03","Imagine Dragons",12
"03","Lost Kings",12
"03","ROLE MODEL",12
"04","A.CHAL",12
"04","Calvin Harris",12
"04","David Guetta",12
"04","Dijon",12
"04","Dominic Fike",12
"04","Finding Hope",12
"04","Gemma Casimaty",12
"04","George Ezra",12
"04","ILLENIUM",12
"04","J Balvin",12
"04","James Bay",12
"04","John Mayer",12
"04","Jonas Brothers",12
"04","Julia Michaels",12
"04","MOWE",12
"04","Noname",12
"04","Scintillante",12
"04","SiR",12
"04","Thomas Newman",12
"04","Tiesto",12
"05","Emmit Fenn",12
"05","Finding Hope",12
"05","Fuse ODG",12
"05","Justin Bieber",12
"05","Kina",12
"05","Matter and Energy",12
"05","Rudimental",12
"05","Ruth B.",12
"05","SZA",12
"05","Surfaces",12
"05","Train",12
"05","Tungevaag",12
"05","Why Don't We",12
"05","ZAYN",12
"05","Zedd",12
"06","Arlette Leduc",12
"06","Borgeous",12
"06","Cigarettes After Sex",12
"06","MAX",12
"06","Shawn Mendes",12
"06","UMI",12
"06","benny blanco",12
"07","AJR",12
"07","Alec Benjamin",12
"07","American Authors",12
"07","Anuel AA",12
"07","Flo Rida",12
"07","Herdis Stefansdottir",12
"07","James Arthur",12
"07","Kendrick Lamar",12
"07","Kina",12
"07","Lost Kings",12
"07","MAX",12
"07","Stevie B",12
"07","Train",12
"07","Vance Joy",12
"08","American Authors",12
"08","Angus & Julia Stone",12
"08","CNCO",12
"08","Calum Scott",12
"08","Calvin Harris",12
"08","Ekali",12
"08","Ellie Goulding",12
"08","Fancy Cars",12
"08","Lostboycrow",12
"08","Minik Knudsen",12
"08","Naturally Recurring",12
"08","Pentatonix",12
"08","Tate McRae",12
"08","gnash",12
"09","Alok",12
"09","Dean Lewis",12
"09","Dreamscaper",12
"09","Emmit Fenn",12
"09","JP Cooper",12
"09","Jason Derulo",12
"09","Johann Eder",12
"09","Jon Bellion",12
"09","Jonah Zed",12
"09","Kasbo",12
"09","Luis Fonsi",12
"09","Majestic Sleep",12
"09","Scintillante",12
"09","ZAYN",12
"10","88rising",12
"10","Alec Benjamin",12
"10","Alok",12
"10","Ella Mai",12
"10","H.E.R.",12
"10","Julia Michaels",12
"10","Junge des Interims",12
"10","MAX",12
"10","Mau y Ricky",12
"10","R3HAB",12
"10","Rook1e",12
"10","SRTW",12
"10","SiR",12
"10","Smooth December",12
"10","Tom Odell",12
"10","Zedd",12
"11","Akon",12
"11","Andy Grammer",12
"11","Avicii",12
"11","Childish Gambino",12
"11","FINNEAS",12
"11","Frank Ocean",12
"11","JP Cooper",12
"11","Kasbo",12
"11","Kendrick Lamar",12
"11","Luis Fonsi",12
"11","Maroon 5",12
"11","Miro",12
"11","Noah Cyrus",12
"11","Pitbull",12
"11","Ruel",12
"11","Thomas Newman",12
"12","5 Seconds of Summer",12
"12","Atif Aslam",12
"12","Bruno Major",12
"12","Dadju",12
"12","Imagine Dragons",12
"12","Israel Kamakawiwo'ole",12
"12","Kina Grannis",12
"12","Lofi Fruits Music",12
"12","Miro",12
"12","Ran-D",12
"12","Robin Schulz",12
"12","SCH",12
"12","Surfaces",12
"12","Tom Odell",12
"01","A R I Z O N A",11
"01","Alpha Brain Waves",11
"01","Chris Brown",11
"01","Coldplay",11
"01","Future",11
"01","Gavin Haley",11
"01","Justin Wellington",11
"01","Lil Wayne",11
"01","OneRepublic",11
"01","Pedro Capo",11
"02","Bobby McFerrin",11
"02","Calvin Harris",11
"02","Daniel Jang",11
"02","Dean Lewis",11
"02","KSHMR",11
"02","Maisie Peters",11
"02","Naturally Recurring",11
"02","Robin Schulz",11
"02","The Cinematic Orchestra",11
"02","Wisin",11
"03","Bruno Mars",11
"03","Cali Y El Dandee",11
"03","J Balvin",11
"03","James TW",11
"03","Jesper Jenset",11
"03","Kanye West",11
"03","Kasbo",11
"03","Kina",11
"03","Lucky Daye",11
"03","Mike Perry",11
"03","Neon Trees",11
"03","Pitbull",11
"03","Post Malone",11
"03","Rudimental",11
"03","UMI",11
"04","6LACK",11
"04","Ajay Stephens",11
"04","Alessia Cara",11
"04","Bryson Tiller",11
"04","FINNEAS",11
"04","Far East Movement",11
"04","Jai Wolf",11
"04","Jorja Smith",11
"04","KIDS SEE GHOSTS",11
"04","Lil Wayne",11
"04","Marc E. Bassy",11
"04","Matter and Energy",11
"04","ODIE",11
"04","Ruel",11
"04","SAFE",11
"04","SHAED",11
"04","Souly Had",11
"04","Summer Salt",11
"04","The Chainsmokers",11
"04","Whethan",11
"05","Alexander 23",11
"05","Alicia Keys",11
"05","Alvaro Soler",11
"05","Bryce Vine",11
"05","Calum Scott",11
"05","David Guetta",11
"05","Dean Lewis",11
"05","Duckwrth",11
"05","Ellie Goulding",11
"05","HONNE",11
"05","Kodaline",11
"05","Lostboycrow",11
"05","Michl",11
"05","Novo Amor",11
"05","Pacecamp",11
"05","Piano Dreamers",11
"05","Sean Kingston",11
"05","Shallou",11
"06","Aquilo",11
"06","Big Sean",11
"06","Black Eyed Peas",11
"06","DJ Kbz",11
"06","DJ Snake",11
"06","Danny Ocean",11
"06","Flo Rida",11
"06","George Ezra",11
"06","HONNE",11
"06","Lukas Graham",11
"06","Matter and Energy",11
"06","NOTD",11
"06","ODIE",11
"06","Rudimental",11
"06","Ruth B.",11
"06","Sufjan Stevens",11
"06","Yiruma",11
"07","6LACK",11
"07","Alina Baraz",11
"07","Alok",11
"07","BRONSON",11
"07","Black Eyed Peas",11
"07","Borgeous",11
"07","K-391",11
"07","KIDS SEE GHOSTS",11
"07","Luis Fonsi",11
"07","MKTO",11
"07","Sam Smith",11
"07","Sleeping At Last",11
"07","Tyler and Mark",11
"08","Adele",11
"08","Alessia Cara",11
"08","Alexander 23",11
"08","Arlette Leduc",11
"08","Atif Aslam",11
"08","Ave Air",11
"08","Axwell /\ Ingrosso",11
"08","Bastille",11
"08","Big Sean",11
"08","Chris Brown",11
"08","Future",11
"08","GAMPER & DADONI",11
"08","J. Cole",11
"08","Jaden",11
"08","Jonas Blue",11
"08","Joseph McGrahl",11
"08","MOWE",11
"08","Mike Perry",11
"08","Patrick Watson",11
"08","Raven Corteir",11
"08","Scintillante",11
"08","Sean Kingston",11
"08","The 1975",11
"09","88rising",11
"09","Alaina Castillo",11
"09","Alex Aiono",11
"09","BANNERS",11
"09","Beyonce",11
"09","Billy Eichner",11
"09","Clyde Boudreaux",11
"09","Daniel Schulz",11
"09","David Guetta",11
"09","Dilaz",11
"09","Ella Mai",11
"09","Fiji Blue",11
"09","Jack Johnson",11
"09","Jiao Ch'ien",11
"09","Labrinth",11
"09","Lori Dulac",11
"09","Maisie Peters",11
"09","Major Lazer",11
"09","Rannar Sillard",11
"09","The Neighbourhood",11
"09","Trippie Redd",11
"09","Vas Bela",11
"09","Zhavia",11
"09","cloudcrush",11
"10","Akon",11
"10","Ben Kyle",11
"10","Christian French",11
"10","Drake",11
"10","Elephante",11
"10","JONES",11
"10","JP Cooper",11
"10","Lafflet",11
"10","Lil Wayne",11
"10","Megan Thee Stallion",11
"10","Pedro Capo",11
"10","SZA",11
"10","Snoh Aalegra",11
"10","Surfaces",11
"10","Taylor Swift",11
"10","The Neighbourhood",11
"10","Tory Lanez",11
"11","A.R. Rahman",11
"11","Danny Ocean",11
"11","Faouzia",11
"11","Flume",11
"11","Instrumental Worship Project from I'm In Records",11
"11","Jessie Reyez",11
"11","KYLE",11
"11","Lost Kings",11
"11","Naturally Recurring",11
"11","Prince Royce",11
"11","R3HAB",11
"11","Shreya Ghoshal",11
"12","Andy Grammer",11
"12","Arijit Singh",11
"12","Baby Keem",11
"12","Bakula",11
"12","Bryson Tiller",11
"12","Diego Armando Rosa",11
"12","Dominic Fike",11
"12","Galantis",11
"12","James Blake",11
"12","Peter Manos",11
"12","Sarcastic Sounds",11
"12","Shakira",11
"12","SiR",11
"12","Tiana Major9",11
"12","Verzache",11
"12","Xavier Omar",11
"01","Akon",10
"01","Alvaro Soler",10
"01","Calvin Harris",10
"01","Dennis Kruissen",10
"01","Dominic Fike",10
"01","Enrique Iglesias",10
"01","Hillsong Instrumentals",10
"01","Lofi Fruits Music",10
"01","Marshmello",10
"01","Mike Perry",10
"01","Naturally Recurring",10
"01","Ruel",10
"01","Sean Kingston",10
"01","Travis Scott",10
"02","Alan Walker",10
"02","Alpha Brain Waves",10
"02","Axwell /\ Ingrosso",10
"02","Carlie Hanson",10
"02","Coldplay",10
"02","Doja Cat",10
"02","Dreamscaper",10
"02","Matilda Charpie",10
"02","Mitch James",10
"02","RINI",10
"02","Ruel",10
"02","Sid Sriram",10
"02","Stromae",10
"02","Suriel Hess",10
"02","Whethan",10
"02","keshi",10
"02","shy martin",10
"02","tobi lou",10
"03","24kGoldn",10
"03","Axwell /\ Ingrosso",10
"03","Christian French",10
"03","Don Toliver",10
"03","GROUPLOVE",10
"03","Galantis",10
"03","Julia Michaels",10
"03","Mat Kearney",10
"03","OneRepublic",10
"03","PLVTINUM",10
"03","Peach Tree Rascals",10
"03","RINI",10
"03","Roxy Tones",10
"03","Social House",10
"03","The Chainsmokers",10
"03","fun.",10
"04","Alexander 23",10
"04","Ali Gatie",10
"04","Atif Aslam",10
"04","Axwell /\ Ingrosso",10
"04","Bebe Rexha",10
"04","Calum Scott",10
"04","Chaka Demus & Pliers",10
"04","Choker",10
"04","Chris Brown",10
"04","DVBBS",10
"04","DaBaby",10
"04","Daniel Jang",10
"04","David Kushner",10
"04","Dilaz",10
"04","Elephante",10
"04","Fuse ODG",10
"04","Hey Violet",10
"04","Hugh Jackman",10
"04","Idealism",10
"04","Josep Alba",10
"04","KIDDO",10
"04","LEON",10
"04","Ollie MN",10
"04","OneRepublic",10
"04","Sam Feldt",10
"04","Seeb",10
"04","The Lumineers",10
"04","Valerie Broussard",10
"04","Vance Joy",10
"04","Yonder Dale",10
"04","shy martin",10
"05","Alok",10
"05","Axwell /\ Ingrosso",10
"05","FKJ",10
"05","Giveon",10
"05","J. Cole",10
"05","Jai Wolf",10
"05","Juice WRLD",10
"05","Lucky Daye",10
"05","Miro",10
"05","Munn",10
"05","P!nk",10
"05","RINI",10
"05","T-Pain",10
"05","Vishal-Shekhar",10
"05","Years & Years",10
"06","6LACK",10
"06","AJR",10
"06","Andy Grammer",10
"06","Black Atlass",10
"06","Cautious Clay",10
"06","Chris Brown",10
"06","Don Toliver",10
"06","Harry Hudson",10
"06","JP Cooper",10
"06","James TW",10
"06","Jonas Blue",10
"06","Julia Michaels",10
"06","Katy Perry",10
"06","ROSALIA",10
"06","Sid Sriram",10
"06","Stanislav Gallin",10
"06","Train",10
"06","Vishal Dadlani",10
"07","Bryce Vine",10
"07","Chance the Rapper",10
"07","Christian French",10
"07","DJ Snake",10
"07","KSI",10
"07","Lil Skies",10
"07","The Avener",10
"07","UMI",10
"07","Verzache",10
"07","ayokay",10
"07","benny blanco",10
"08","Alaina Castillo",10
"08","Anirudh Ravichander",10
"08","Bruno Mars",10
"08","Clean Bandit",10
"08","Daddy Yankee",10
"08","David Guetta",10
"08","Emily James",10
"08","H.E.R.",10
"08","Hearts & Colors",10
"08","John Legend",10
"08","LUCHS",10
"08","Max Richter",10
"08","Metro Boomin",10
"08","Miguel",10
"08","Peter Sandberg",10
"08","Roxy Tones",10
"08","SLANDER",10
"08","Said The Sky",10
"08","Steve Aoki",10
"08","Takagi & Ketra",10
"08","Vas Bela",10
"09","Alessia Cara",10
"09","Aquilo",10
"09","Ariana Grande",10
"09","Chaima Bergevoet",10
"09","Clean Bandit",10
"09","Don Diablo",10
"09","Gavin Luke",10
"09","Gemma Casimaty",10
"09","Grady",10
"09","HONNE",10
"09","Hook N Sling",10
"09","Jhene Aiko",10
"09","John De Sohn",10
"09","Julia Michaels",10
"09","Lost Kings",10
"09","Marc E. Bassy",10
"09","Max Richter",10
"09","Minik Knudsen",10
"09","PLVTINUM",10
"09","Pitbull",10
"09","Pop Smoke",10
"09","Samira Tesfay",10
"09","Selena Gomez",10
"09","Thomas Newman",10
"09","Zonoma",10
"09","mehro",10
"10","Alvaro Soler",10
"10","Bedtime Instrumental Piano Music Academy",10
"10","Cautious Clay",10
"10","GRACEY",10
"10","J Balvin",10
"10","JT Roach",10
"10","Jon Bellion",10
